row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
130,ounces,pattern_violation,16.0 ounce,16,0,,
131,ounces,pattern_violation,12.0 oz. Silo Can,12,0,,
131,abv,pattern_violation,0.06%,0.06,0,,
132,ounces,pattern_violation,12.0 oz.,12,0,,
133,ounces,pattern_violation,12.0 oz,12,0,,
134,ounces,pattern_violation,12.0 ounce,12,0,,
135,ounces,pattern_violation,12.0 oz.,12,0,,
135,abv,pattern_violation,0.05%,0.051,0,,
136,ounces,pattern_violation,16.0 oz,16,0,,
137,ounces,pattern_violation,16.0 oz.,16,0,,
138,ounces,pattern_violation,12.0 oz,12,0,,
139,ounces,pattern_violation,12.0 oz,12,0,,
140,ounces,pattern_violation,12.0 oz.,12,0,,
141,ounces,pattern_violation,16.0 ounce,16,0,,
142,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
143,ounces,pattern_violation,16.0 oz. Silo Can,16,0,,
144,ounces,pattern_violation,12.0 oz.,12,0,,
145,ounces,pattern_violation,12.0 oz,12,0,,
145,abv,pattern_violation,0.07%,0.07,0,,
146,ounces,pattern_violation,12.0 oz.,12,0,,
147,ounces,pattern_violation,12.0 oz.,12,0,,
147,abv,pattern_violation,0.08%,0.082,0,,
148,ounces,pattern_violation,12.0 ounce,12,0,,
149,ounces,pattern_violation,12.0 OZ.,12,0,,
150,ounces,pattern_violation,16.0 ounce,16,0,,
151,ounces,pattern_violation,16.0 oz.,16,0,,
151,abv,pattern_violation,0.06%,0.055,0,,
152,ounces,pattern_violation,16.0 oz,16,0,,
153,ounces,pattern_violation,12.0 oz.,12,0,,
154,ounces,pattern_violation,12.0 oz,12,0,,
154,abv,pattern_violation,0.05%,0.05,0,,
155,ounces,pattern_violation,12.0 oz.,12,0,,
156,ounces,pattern_violation,16.0 oz,16,0,,
157,ounces,pattern_violation,12.0 OZ.,12,0,,
157,abv,pattern_violation,0.06%,0.062,0,,
158,ounces,pattern_violation,12.0 oz,12,0,,
159,ounces,pattern_violation,12.0 oz.,12,0,,
160,ounces,pattern_violation,12.0 ounce,12,0,,
161,ounces,pattern_violation,12.0 oz.,12,0,,
161,abv,pattern_violation,0.08%,0.08,0,,
162,ounces,pattern_violation,12.0 oz.,12,0,,
163,ounces,pattern_violation,12.0 oz.,12,0,,
164,ounces,pattern_violation,12.0 oz.,12,0,,
165,ounces,pattern_violation,12.0 oz,12,0,,
166,ounces,pattern_violation,12.0 ounce,12,0,,
167,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
168,ounces,pattern_violation,12.0 oz.,12,0,,
169,ounces,pattern_violation,12.0 ounce,12,0,,
169,abv,pattern_violation,0.05%,0.048,0,,
170,ounces,pattern_violation,12.0 oz.,12,0,,
171,ounces,pattern_violation,12.0 oz.,12,0,,
172,ounces,pattern_violation,12.0 ounce,12,0,,
173,ounces,pattern_violation,12.0 ounce,12,0,,
174,ounces,pattern_violation,12.0 oz.,12,0,,
175,ounces,pattern_violation,12.0 OZ.,12,0,,
175,abv,pattern_violation,0.05%,0.049,0,,
176,ounces,pattern_violation,12.0 oz.,12,0,,
177,ounces,pattern_violation,12.0 ounce,12,0,,
178,ounces,pattern_violation,12.0 ounce,12,0,,
178,abv,pattern_violation,0.06%,0.06,0,,
179,ounces,pattern_violation,12.0 oz,12,0,,
179,abv,pattern_violation,0.06%,0.06,0,,
180,ounces,pattern_violation,12.0 ounce,12,0,,
181,ounces,pattern_violation,12.0 ounce,12,0,,
181,abv,pattern_violation,0.04%,0.044,0,,
182,ounces,pattern_violation,12.0 ounce,12,0,,
182,abv,pattern_violation,0.07%,0.07,0,,
183,ounces,pattern_violation,12.0 ounce,12,0,,
183,abv,pattern_violation,0.04%,0.038,0,,
184,ounces,pattern_violation,12.0 OZ.,12,0,,
184,abv,pattern_violation,0.05%,0.052,0,,
185,ounces,pattern_violation,12.0 OZ.,12,0,,
186,ounces,pattern_violation,12.0 oz,12,0,,
187,ounces,pattern_violation,12.0 oz.,12,0,,
188,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
189,ounces,pattern_violation,12.0 oz,12,0,,
189,abv,pattern_violation,0.05%,0.045,0,,
190,ounces,pattern_violation,12.0 ounce,12,0,,
191,ounces,pattern_violation,16.0 oz,16,0,,
192,ounces,pattern_violation,12.0 oz.,12,0,,
193,ounces,pattern_violation,12.0 oz,12,0,,
194,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
194,abv,pattern_violation,0.05%,0.049,0,,
195,ounces,pattern_violation,12.0 oz.,12,0,,
196,ounces,pattern_violation,12.0 ounce,12,0,,
197,ounces,pattern_violation,12.0 oz.,12,0,,
198,ounces,pattern_violation,12.0 oz,12,0,,
199,ounces,pattern_violation,12.0 ounce,12,0,,
200,ounces,pattern_violation,12.0 oz.,12,0,,
200,abv,pattern_violation,0.07%,0.067,0,,
201,ounces,pattern_violation,12.0 oz.,12,0,,
202,ounces,pattern_violation,12.0 oz.,12,0,,
203,ounces,pattern_violation,12.0 oz,12,0,,
204,ounces,pattern_violation,16.0 oz,16,0,,
204,abv,pattern_violation,0.07%,0.07,0,,
205,ounces,pattern_violation,12.0 oz,12,0,,
206,ounces,pattern_violation,12.0 oz.,12,0,,
207,ounces,pattern_violation,12.0 ounce,12,0,,
208,ounces,pattern_violation,12.0 oz.,12,0,,
209,ounces,pattern_violation,12.0 oz.,12,0,,
210,ounces,pattern_violation,12.0 OZ.,12,0,,
210,abv,pattern_violation,0.05%,0.049,0,,
211,ounces,pattern_violation,12.0 oz,12,0,,
212,ounces,pattern_violation,16.0 ounce,16,0,,
214,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
214,abv,pattern_violation,0.06%,0.058,0,,
215,ounces,pattern_violation,12.0 oz.,12,0,,
215,abv,pattern_violation,0.07%,0.068,0,,
216,ounces,pattern_violation,12.0 ounce,12,0,,
217,ounces,pattern_violation,12.0 oz,12,0,,
217,abv,pattern_violation,0.06%,0.058,0,,
218,ounces,pattern_violation,16.0 oz.,16,0,,
218,abv,pattern_violation,0.06%,0.06,0,,
219,ounces,pattern_violation,16.0 oz.,16,0,,
220,ounces,pattern_violation,16.0 oz.,16,0,,
221,ounces,pattern_violation,16.0 OZ.,16,0,,
222,ounces,pattern_violation,16.0 oz.,16,0,,
223,ounces,pattern_violation,12.0 oz.,12,0,,
224,ounces,pattern_violation,16.0 ounce,16,0,,
225,ounces,pattern_violation,12.0 oz.,12,0,,
225,abv,pattern_violation,0.06%,0.057,0,,
226,ounces,pattern_violation,12.0 OZ.,12,0,,
227,ounces,pattern_violation,12.0 oz.,12,0,,
228,ounces,pattern_violation,12.0 ounce,12,0,,
229,ounces,pattern_violation,12.0 oz.,12,0,,
230,ounces,pattern_violation,12.0 oz.,12,0,,
230,abv,pattern_violation,0.06%,0.06,0,,
231,ounces,pattern_violation,12.0 oz.,12,0,,
232,ounces,pattern_violation,12.0 ounce,12,0,,
233,ounces,pattern_violation,12.0 oz,12,0,,
234,ounces,pattern_violation,12.0 oz.,12,0,,
234,abv,pattern_violation,0.08%,0.078,0,,
235,ounces,pattern_violation,12.0 oz.,12,0,,
235,abv,pattern_violation,0.05%,0.047,0,,
236,ounces,pattern_violation,12.0 oz,12,0,,
237,ounces,pattern_violation,12.0 oz,12,0,,
237,abv,pattern_violation,0.06%,0.056,0,,
238,ounces,pattern_violation,12.0 OZ.,12,0,,
239,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
240,ounces,pattern_violation,12.0 ounce,12,0,,
240,abv,pattern_violation,0.10%,0.095,0,,
241,ounces,pattern_violation,16.0 oz.,16,0,,
242,ounces,pattern_violation,16.0 oz,16,0,,
243,ounces,pattern_violation,12.0 ounce,12,0,,
243,abv,pattern_violation,0.07%,0.07,0,,
244,ounces,pattern_violation,12.0 OZ.,12,0,,
245,ounces,pattern_violation,12.0 ounce,12,0,,
246,ounces,pattern_violation,16.0 oz.,16,0,,
247,ounces,pattern_violation,16.0 ounce,16,0,,
248,ounces,pattern_violation,12.0 oz.,12,0,,
249,ounces,pattern_violation,16.0 oz.,16,0,,
250,ounces,pattern_violation,12.0 oz.,12,0,,
251,ounces,pattern_violation,12.0 oz.,12,0,,
252,ounces,pattern_violation,12.0 ounce,12,0,,
253,ounces,pattern_violation,12.0 oz,12,0,,
253,abv,pattern_violation,0.05%,0.05,0,,
254,ounces,pattern_violation,12.0 oz,12,0,,
255,ounces,pattern_violation,12.0 oz.,12,0,,
256,ounces,pattern_violation,12.0 oz.,12,0,,
257,ounces,pattern_violation,12.0 oz.,12,0,,
258,ounces,pattern_violation,12.0 oz,12,0,,
259,ounces,pattern_violation,12.0 OZ.,12,0,,
260,ounces,pattern_violation,12.0 ounce,12,0,,
261,ounces,pattern_violation,12.0 oz,12,0,,
262,ounces,pattern_violation,12.0 oz,12,0,,
263,ounces,pattern_violation,12.0 oz.,12,0,,
263,abv,pattern_violation,0.05%,0.051,0,,
264,ounces,pattern_violation,12.0 oz.,12,0,,
265,ounces,pattern_violation,12.0 ounce,12,0,,
265,abv,pattern_violation,0.06%,0.058,0,,
266,ounces,pattern_violation,16.0 oz,16,0,,
267,ounces,pattern_violation,16.0 ounce,16,0,,
267,abv,pattern_violation,0.10%,0.099,0,,
268,ounces,pattern_violation,16.0 OZ.,16,0,,
269,ounces,pattern_violation,16.0 oz.,16,0,,
270,ounces,pattern_violation,16.0 oz.,16,0,,
271,ounces,pattern_violation,16.0 ounce,16,0,,
272,ounces,pattern_violation,12.0 oz,12,0,,
273,ounces,pattern_violation,12.0 oz,12,0,,
274,ounces,pattern_violation,12.0 oz.,12,0,,
275,ounces,pattern_violation,16.0 oz,16,0,,
276,ounces,pattern_violation,12.0 oz,12,0,,
276,abv,pattern_violation,0.05%,0.045,0,,
277,ounces,pattern_violation,12.0 ounce,12,0,,
278,ounces,pattern_violation,12.0 ounce,12,0,,
279,ounces,pattern_violation,12.0 ounce,12,0,,
280,ounces,pattern_violation,12.0 oz,12,0,,
281,ounces,pattern_violation,12.0 ounce,12,0,,
282,ounces,pattern_violation,12.0 oz.,12,0,,
283,ounces,pattern_violation,12.0 oz,12,0,,
284,ounces,pattern_violation,12.0 oz,12,0,,
284,abv,pattern_violation,0.05%,0.048,0,,
285,ounces,pattern_violation,12.0 oz,12,0,,
286,ounces,pattern_violation,12.0 ounce,12,0,,
286,abv,pattern_violation,0.07%,0.073,0,,
287,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
288,ounces,pattern_violation,12.0 OZ.,12,0,,
289,ounces,pattern_violation,12.0 ounce,12,0,,
290,ounces,pattern_violation,12.0 ounce,12,0,,
291,ounces,pattern_violation,12.0 oz,12,0,,
292,ounces,pattern_violation,12.0 ounce,12,0,,
293,ounces,pattern_violation,12.0 ounce,12,0,,
293,abv,pattern_violation,0.05%,0.05,0,,
294,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
295,ounces,pattern_violation,12.0 oz.,12,0,,
295,abv,pattern_violation,0.06%,0.055,0,,
296,ounces,pattern_violation,12.0 oz.,12,0,,
297,ounces,pattern_violation,12.0 oz.,12,0,,
298,ounces,pattern_violation,12.0 oz,12,0,,
299,ounces,pattern_violation,12.0 ounce,12,0,,
300,ounces,pattern_violation,12.0 ounce,12,0,,
301,ounces,pattern_violation,12.0 ounce,12,0,,
302,ounces,pattern_violation,12.0 oz.,12,0,,
303,ounces,pattern_violation,12.0 oz.,12,0,,
304,ounces,pattern_violation,12.0 ounce,12,0,,
304,abv,pattern_violation,0.06%,0.056,0,,
305,ounces,pattern_violation,12.0 ounce,12,0,,
305,abv,pattern_violation,0.06%,0.056,0,,
306,ounces,pattern_violation,12.0 oz.,12,0,,
307,ounces,pattern_violation,12.0 oz.,12,0,,
308,ounces,pattern_violation,12.0 oz,12,0,,
308,abv,pattern_violation,0.06%,0.059,0,,
309,ounces,pattern_violation,12.0 oz,12,0,,
309,abv,pattern_violation,0.08%,0.08,0,,
309,city,pattern_violation,Canton MA,Canton,0,,
310,ounces,pattern_violation,12.0 ounce,12,0,,
311,ounces,pattern_violation,12.0 oz.,12,0,,
312,ounces,pattern_violation,12.0 oz.,12,0,,
313,ounces,pattern_violation,12.0 ounce,12,0,,
314,ounces,pattern_violation,12.0 oz,12,0,,
315,ounces,pattern_violation,12.0 oz.,12,0,,
316,ounces,pattern_violation,12.0 oz.,12,0,,
317,ounces,pattern_violation,12.0 oz.,12,0,,
318,ounces,pattern_violation,12.0 oz,12,0,,
319,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
320,ounces,pattern_violation,12.0 oz.,12,0,,
320,abv,pattern_violation,0.06%,0.06,0,,
321,ounces,pattern_violation,12.0 ounce,12,0,,
322,ounces,pattern_violation,12.0 ounce,12,0,,
323,ounces,pattern_violation,12.0 oz.,12,0,,
324,ounces,pattern_violation,12.0 oz.,12,0,,
325,ounces,pattern_violation,12.0 oz.,12,0,,
326,ounces,pattern_violation,12.0 oz,12,0,,
326,abv,pattern_violation,0.05%,0.05,0,,
327,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
328,ounces,pattern_violation,12.0 oz,12,0,,
329,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
330,ounces,pattern_violation,12.0 oz.,12,0,,
330,abv,pattern_violation,0.06%,0.06,0,,
331,ounces,pattern_violation,16.0 OZ.,16,0,,
331,abv,pattern_violation,0.04%,0.042,0,,
332,ounces,pattern_violation,16.0 oz.,16,0,,
333,ounces,pattern_violation,12.0 oz,12,0,,
334,ounces,pattern_violation,12.0 oz.,12,0,,
335,ounces,pattern_violation,12.0 ounce,12,0,,
336,ounces,pattern_violation,16.0 oz.,16,0,,
337,ounces,pattern_violation,16.0 ounce,16,0,,
338,ounces,pattern_violation,12.0 oz.,12,0,,
339,ounces,pattern_violation,16.0 ounce,16,0,,
340,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
341,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
342,ounces,pattern_violation,12.0 oz,12,0,,
343,ounces,pattern_violation,12.0 oz,12,0,,
344,ounces,pattern_violation,12.0 oz.,12,0,,
345,ounces,pattern_violation,16.0 oz.,16,0,,
345,abv,pattern_violation,0.05%,0.049,0,,
346,ounces,pattern_violation,12.0 oz.,12,0,,
347,ounces,pattern_violation,12.0 oz.,12,0,,
347,abv,pattern_violation,0.06%,0.064,0,,
348,ounces,pattern_violation,16.0 ounce,16,0,,
349,ounces,pattern_violation,12.0 ounce,12,0,,
350,ounces,pattern_violation,12.0 oz.,12,0,,
350,abv,pattern_violation,0.06%,0.058,0,,
351,ounces,pattern_violation,12.0 ounce,12,0,,
352,ounces,pattern_violation,16.0 oz.,16,0,,
353,ounces,pattern_violation,16.0 ounce,16,0,,
354,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
355,ounces,pattern_violation,12.0 ounce,12,0,,
356,ounces,pattern_violation,16.0 oz,16,0,,
357,ounces,pattern_violation,12.0 ounce,12,0,,
358,ounces,pattern_violation,12.0 oz.,12,0,,
358,abv,pattern_violation,0.06%,0.056,0,,
359,ounces,pattern_violation,16.0 ounce,16,0,,
360,ounces,pattern_violation,12.0 oz.,12,0,,
361,ounces,pattern_violation,12.0 oz,12,0,,
362,ounces,pattern_violation,12.0 oz,12,0,,
363,ounces,pattern_violation,12.0 oz.,12,0,,
364,ounces,pattern_violation,12.0 oz.,12,0,,
365,ounces,pattern_violation,12.0 ounce,12,0,,
366,ounces,pattern_violation,12.0 oz.,12,0,,
367,ounces,pattern_violation,12.0 oz.,12,0,,
368,ounces,pattern_violation,12.0 oz.,12,0,,
369,ounces,pattern_violation,12.0 oz,12,0,,
370,ounces,pattern_violation,12.0 ounce,12,0,,
370,abv,pattern_violation,0.05%,0.047,0,,
371,ounces,pattern_violation,12.0 oz.,12,0,,
371,abv,pattern_violation,0.06%,0.06,0,,
372,ounces,pattern_violation,12.0 ounce,12,0,,
373,ounces,pattern_violation,12.0 ounce,12,0,,
374,ounces,pattern_violation,12.0 oz.,12,0,,
375,ounces,pattern_violation,12.0 oz,12,0,,
375,abv,pattern_violation,0.06%,0.055,0,,
376,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
377,ounces,pattern_violation,16.0 oz,16,0,,
378,ounces,pattern_violation,12.0 oz.,12,0,,
379,ounces,pattern_violation,12.0 ounce,12,0,,
380,ounces,pattern_violation,12.0 ounce,12,0,,
380,abv,pattern_violation,0.06%,0.062,0,,
381,ounces,pattern_violation,12.0 oz,12,0,,
382,ounces,pattern_violation,12.0 oz.,12,0,,
383,ounces,pattern_violation,12.0 oz.,12,0,,
384,ounces,pattern_violation,12.0 oz.,12,0,,
384,abv,pattern_violation,0.05%,0.05,0,,
385,ounces,pattern_violation,12.0 oz,12,0,,
386,ounces,pattern_violation,16.0 oz.,16,0,,
386,abv,pattern_violation,0.06%,0.058,0,,
386,city,pattern_violation,Plainfield IN,Plainfield,0,,
387,ounces,pattern_violation,16.0 ounce,16,0,,
388,ounces,pattern_violation,16.0 oz,16,0,,
389,ounces,pattern_violation,16.0 oz.,16,0,,
390,ounces,pattern_violation,16.0 OZ.,16,0,,
391,ounces,pattern_violation,16.0 oz,16,0,,
392,ounces,pattern_violation,16.0 oz.,16,0,,
393,ounces,pattern_violation,16.0 oz,16,0,,
394,ounces,pattern_violation,16.0 oz.,16,0,,
395,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
396,ounces,pattern_violation,16.0 oz,16,0,,
396,abv,pattern_violation,0.07%,0.065,0,,
397,ounces,pattern_violation,16.0 oz.,16,0,,
398,ounces,pattern_violation,16.0 oz,16,0,,
399,ounces,pattern_violation,16.0 ounce,16,0,,
400,ounces,pattern_violation,16.0 oz.,16,0,,
401,ounces,pattern_violation,16.0 OZ.,16,0,,
402,ounces,pattern_violation,16.0 ounce,16,0,,
402,abv,pattern_violation,0.07%,0.066,0,,
403,ounces,pattern_violation,16.0 oz.,16,0,,
403,abv,pattern_violation,0.04%,0.041,0,,
404,ounces,pattern_violation,16.0 oz.,16,0,,
404,abv,pattern_violation,0.08%,0.082,0,,
405,ounces,pattern_violation,16.0 oz.,16,0,,
406,ounces,pattern_violation,16.0 oz. Silo Can,16,0,,
406,abv,pattern_violation,0.06%,0.062,0,,
407,ounces,pattern_violation,16.0 oz.,16,0,,
408,ounces,pattern_violation,16.0 oz,16,0,,
409,ounces,pattern_violation,16.0 ounce,16,0,,
410,ounces,pattern_violation,16.0 oz.,16,0,,
411,ounces,pattern_violation,16.0 oz,16,0,,
411,abv,pattern_violation,0.06%,0.056,0,,
412,ounces,pattern_violation,16.0 oz,16,0,,
413,ounces,pattern_violation,16.0 oz.,16,0,,
414,ounces,pattern_violation,16.0 oz.,16,0,,
415,ounces,pattern_violation,16.0 oz.,16,0,,
416,ounces,pattern_violation,16.0 oz.,16,0,,
417,ounces,pattern_violation,16.0 oz.,16,0,,
418,ounces,pattern_violation,16.0 ounce,16,0,,
419,ounces,pattern_violation,16.0 oz.,16,0,,
419,abv,pattern_violation,0.07%,0.07,0,,
420,ounces,pattern_violation,16.0 oz.,16,0,,
420,abv,pattern_violation,0.07%,0.067,0,,
421,ounces,pattern_violation,16.0 oz,16,0,,
422,ounces,pattern_violation,16.0 oz,16,0,,
423,ounces,pattern_violation,16.0 ounce,16,0,,
424,ounces,pattern_violation,16.0 oz,16,0,,
425,ounces,pattern_violation,16.0 oz.,16,0,,
425,abv,pattern_violation,0.05%,0.045,0,,
426,ounces,pattern_violation,16.0 oz,16,0,,
427,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
428,ounces,pattern_violation,16.0 ounce,16,0,,
429,ounces,pattern_violation,16.0 oz.,16,0,,
429,abv,pattern_violation,0.06%,0.056,0,,
430,ounces,pattern_violation,16.0 oz,16,0,,
431,ounces,pattern_violation,16.0 ounce,16,0,,
432,ounces,pattern_violation,16.0 ounce,16,0,,
432,abv,pattern_violation,0.05%,0.05,0,,
433,ounces,pattern_violation,16.0 oz,16,0,,
433,abv,pattern_violation,0.09%,0.09,0,,
434,ounces,pattern_violation,16.0 oz.,16,0,,
435,ounces,pattern_violation,16.0 ounce,16,0,,
436,ounces,pattern_violation,16.0 oz.,16,0,,
436,abv,pattern_violation,0.06%,0.06,0,,
437,ounces,pattern_violation,16.0 OZ.,16,0,,
437,abv,pattern_violation,0.10%,0.099,0,,
438,ounces,pattern_violation,16.0 oz,16,0,,
439,ounces,pattern_violation,16.0 oz.,16,0,,
439,abv,pattern_violation,0.09%,0.092,0,,
440,ounces,pattern_violation,16.0 oz,16,0,,
441,ounces,pattern_violation,16.0 ounce,16,0,,
442,ounces,pattern_violation,16.0 oz.,16,0,,
443,ounces,pattern_violation,16.0 oz.,16,0,,
444,ounces,pattern_violation,16.0 oz,16,0,,
445,ounces,pattern_violation,16.0 oz,16,0,,
446,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
447,ounces,pattern_violation,16.0 oz.,16,0,,
447,abv,pattern_violation,0.06%,0.055,0,,
448,ounces,pattern_violation,16.0 oz.,16,0,,
448,abv,pattern_violation,0.06%,0.06,0,,
449,ounces,pattern_violation,16.0 oz,16,0,,
450,ounces,pattern_violation,12.0 oz.,12,0,,
451,ounces,pattern_violation,12.0 oz.,12,0,,
452,ounces,pattern_violation,16.0 oz,16,0,,
453,ounces,pattern_violation,12.0 oz.,12,0,,
454,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
455,ounces,pattern_violation,12.0 oz.,12,0,,
455,abv,pattern_violation,0.05%,0.048,0,,
456,ounces,pattern_violation,12.0 oz.,12,0,,
457,ounces,pattern_violation,16.0 oz,16,0,,
457,abv,pattern_violation,0.07%,0.068,0,,
458,ounces,pattern_violation,12.0 ounce,12,0,,
459,ounces,pattern_violation,12.0 oz.,12,0,,
460,ounces,pattern_violation,12.0 OZ.,12,0,,
461,ounces,pattern_violation,16.0 oz.,16,0,,
462,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
462,abv,pattern_violation,0.05%,0.052,0,,
463,ounces,pattern_violation,16.0 oz,16,0,,
463,abv,pattern_violation,0.08%,0.08,0,,
464,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,
465,ounces,pattern_violation,16.0 oz.,16,0,,
466,ounces,pattern_violation,16.0 oz,16,0,,
467,ounces,pattern_violation,16.0 oz,16,0,,
467,abv,pattern_violation,0.06%,0.062,0,,
468,ounces,pattern_violation,16.0 oz.,16,0,,
468,abv,pattern_violation,0.06%,0.058,0,,
469,ounces,pattern_violation,16.0 oz.,16,0,,
470,ounces,pattern_violation,16.0 ounce,16,0,,
470,abv,pattern_violation,0.05%,0.053,0,,
471,ounces,pattern_violation,12.0 oz.,12,0,,
471,abv,pattern_violation,0.05%,0.045,0,,
472,ounces,pattern_violation,12.0 oz.,12,0,,
473,ounces,pattern_violation,12.0 oz,12,0,,
474,ounces,pattern_violation,16.0 ounce,16,0,,
475,ounces,pattern_violation,16.0 OZ.,16,0,,
475,abv,pattern_violation,0.07%,0.065,0,,
476,ounces,pattern_violation,16.0 oz,16,0,,
477,ounces,pattern_violation,24.0 oz.,24,0,,
478,ounces,pattern_violation,12.0 oz,12,0,,
479,ounces,pattern_violation,12.0 ounce,12,0,,
480,ounces,pattern_violation,12.0 oz.,12,0,,
481,ounces,pattern_violation,16.0 oz.,16,0,,
482,ounces,pattern_violation,16.0 ounce,16,0,,
482,abv,pattern_violation,0.07%,0.068,0,,
483,ounces,pattern_violation,16.0 oz,16,0,,
484,ounces,pattern_violation,16.0 oz,16,0,,
485,ounces,pattern_violation,16.0 oz,16,0,,
486,ounces,pattern_violation,12.0 oz,12,0,,
487,ounces,pattern_violation,12.0 ounce,12,0,,
488,ounces,pattern_violation,12.0 ounce,12,0,,
488,abv,pattern_violation,0.05%,0.049,0,,
489,ounces,pattern_violation,12.0 oz.,12,0,,
490,ounces,pattern_violation,12.0 oz,12,0,,
491,ounces,pattern_violation,12.0 ounce,12,0,,
491,abv,pattern_violation,0.04%,0.043,0,,
492,ounces,pattern_violation,12.0 ounce,12,0,,
493,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
494,ounces,pattern_violation,12.0 oz.,12,0,,
495,ounces,pattern_violation,16.0 oz.,16,0,,
496,ounces,pattern_violation,16.0 oz.,16,0,,
497,ounces,pattern_violation,16.0 oz.,16,0,,
498,ounces,pattern_violation,16.0 ounce,16,0,,
499,ounces,pattern_violation,16.0 oz,16,0,,
500,ounces,pattern_violation,16.0 oz.,16,0,,
501,ounces,pattern_violation,16.0 oz,16,0,,
501,abv,pattern_violation,0.07%,0.068,0,,
502,ounces,pattern_violation,16.0 OZ.,16,0,,
503,ounces,pattern_violation,16.0 ounce,16,0,,
504,ounces,pattern_violation,12.0 ounce,12,0,,
504,abv,pattern_violation,0.07%,0.068,0,,
505,ounces,pattern_violation,12.0 ounce,12,0,,
506,ounces,pattern_violation,12.0 oz.,12,0,,
506,abv,pattern_violation,0.06%,0.056,0,,
507,ounces,pattern_violation,12.0 oz,12,0,,
508,ounces,pattern_violation,12.0 ounce,12,0,,
509,ounces,pattern_violation,12.0 oz,12,0,,
510,ounces,pattern_violation,12.0 OZ.,12,0,,
510,abv,pattern_violation,0.06%,0.061,0,,
511,ounces,pattern_violation,12.0 oz,12,0,,
511,abv,pattern_violation,0.06%,0.056,0,,
512,ounces,pattern_violation,12.0 ounce,12,0,,
513,ounces,pattern_violation,12.0 oz.,12,0,,
514,ounces,pattern_violation,12.0 ounce,12,0,,
515,ounces,pattern_violation,12.0 oz.,12,0,,
516,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
517,ounces,pattern_violation,12.0 oz,12,0,,
518,ounces,pattern_violation,12.0 oz.,12,0,,
519,ounces,pattern_violation,12.0 oz.,12,0,,
519,abv,pattern_violation,0.07%,0.065,0,,
520,ounces,pattern_violation,12.0 oz,12,0,,
521,ounces,pattern_violation,12.0 ounce,12,0,,
522,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,
523,ounces,pattern_violation,12.0 oz.,12,0,,
524,ounces,pattern_violation,16.0 oz.,16,0,,
525,ounces,pattern_violation,16.0 oz.,16,0,,
526,ounces,pattern_violation,12.0 oz,12,0,,
526,abv,pattern_violation,0.06%,0.055,0,,
527,ounces,pattern_violation,12.0 oz.,12,0,,
528,ounces,pattern_violation,12.0 ounce,12,0,,
528,abv,pattern_violation,0.06%,0.055,0,,
529,ounces,pattern_violation,16.0 oz.,16,0,,
530,abv,pattern_violation,0.05%,0.049,0,,
531,ounces,pattern_violation,12.0 oz,12,0,,
532,ounces,pattern_violation,12.0 ounce,12,0,,
533,ounces,pattern_violation,12.0 oz.,12,0,,
533,abv,pattern_violation,0.05%,0.046,0,,
534,ounces,pattern_violation,12.0 ounce,12,0,,
535,ounces,pattern_violation,16.0 OZ.,16,0,,
536,ounces,pattern_violation,12.0 oz.,12,0,,
537,ounces,pattern_violation,12.0 ounce,12,0,,
537,abv,pattern_violation,0.05%,0.052,0,,
538,ounces,pattern_violation,12.0 oz.,12,0,,
538,abv,pattern_violation,0.04%,0.042,0,,
539,ounces,pattern_violation,12.0 ounce,12,0,,
540,ounces,pattern_violation,12.0 ounce,12,0,,
541,ounces,pattern_violation,12.0 ounce,12,0,,
542,ounces,pattern_violation,12.0 ounce,12,0,,
543,ounces,pattern_violation,12.0 ounce,12,0,,
543,abv,pattern_violation,0.05%,0.05,0,,
544,ounces,pattern_violation,12.0 oz,12,0,,
545,ounces,pattern_violation,16.0 oz,16,0,,
546,ounces,pattern_violation,12.0 oz.,12,0,,
546,abv,pattern_violation,0.06%,0.057,0,,
547,ounces,pattern_violation,12.0 oz.,12,0,,
