row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
1701,RatingCount,pattern_violation,"45,316",45316,0,,
1702,RatingCount,pattern_violation,"11,716",11716,0,,
1703,RatingCount,pattern_violation,"12,197",12197,0,,
1705,RatingCount,pattern_violation,"21,537",21537,0,,
1707,RatingCount,pattern_violation,"17,306",17306,0,,
1711,RatingCount,pattern_violation,"24,871",24871,0,,
1712,RatingCount,pattern_violation,"61,415",61415,0,,
1713,RatingCount,pattern_violation,"11,920",11920,0,,
1718,RatingCount,pattern_violation,"23,383",23383,0,,
1720,RatingValue,pattern_violation,6,6,0,,
1720,RatingCount,pattern_violation,"79,768",79768,0,,
1721,RatingCount,pattern_violation,"32,351",32351,0,,
1722,RatingCount,pattern_violation,"57,683",57683,0,,
1723,RatingValue,pattern_violation,7,7,0,,
1723,RatingCount,pattern_violation,"186,783",186783,0,,
1724,RatingCount,pattern_violation,"91,577",91577,0,,
1725,Id,pattern_violation,pretty_woman,tt0100405,0,,
1725,Year,pattern_violation,1989 1990 1991,1990,0,,
1725,Release Date,pattern_violation,"Mar 23, 1990 Wide",23 March 1990 (USA),0,,
1725,Creator,pattern_violation,"J.F. Lawton,Stephen Metcalfe",J.F. Lawton,0,,
1725,Duration,pattern_violation,1 hr. 57 min.,119 min,0,,
1725,RatingValue,pattern_violation,"5.7/10,6.1/10",6.9,0,,
1725,RatingCount,pattern_violation,"195,002",195002,0,,
1725,Description,pattern_violation,"Edward is a rich and sophisticated businessman who specializes in corporate raiding - buying up businesses to break them up and sell them off in pieces. Vivian is a Los Angeles prostitute struggling with her lifestyle and a need to pay the rent. On a business trip to Los Angeles, Edward hires Vivian to be his girlfriend for a week while he traverses the local social circles. Love and various social complications invade their tidy arrangement and have the pair wondering if this Cinderella-story,could have a happy ending.","A man in a legal but hurtful business needs an escort for some social events, and hires a beautiful prostitute he meets... only to fall in love.",0,,
1726,RatingCount,pattern_violation,"69,152",69152,0,,
1727,RatingCount,pattern_violation,"45,842",45842,0,,
1728,RatingCount,pattern_violation,"11,034",11034,0,,
1729,RatingCount,pattern_violation,"83,211",83211,0,,
1732,RatingCount,pattern_violation,"2,865",2865,0,,
1734,RatingCount,pattern_violation,"20,996",20996,0,,
1735,RatingCount,pattern_violation,"2,001",2001,0,,
1737,RatingCount,pattern_violation,"3,971",3971,0,,
1740,RatingValue,pattern_violation,6,6,0,,
1745,Id,pattern_violation,the_finest_hours_an_imax_3d_experience,tt2025690,0,,
1745,Name,pattern_violation,The Finest Hours: An IMAX 3D Experience,The Finest Hours,0,,
1745,Year,pattern_violation,2015 2016 2017,2015,0,,
1745,Release Date,pattern_violation,"Jan 29, 2016 Limited",29 January 2016 (USA),0,,
1745,Creator,pattern_violation,Eric Johnson,"Eric Johnson,Casey Sherman",0,,
1745,Genre,pattern_violation,"Mystery & Suspense,Drama","Adventure,Biography,Drama",0,,
1745,Description,pattern_violation,"On February 18, 1952, a massive nor'easter strikes New England, wreaking havoc on the ships caught in its deadly path. The SS Pendleton, an oil tanker bound for Boston, is ripped in half, trapping more than 30 sailors inside its rapidly-sinking stern. As the senior officer on board, first assistant engineer Ray Sybert soon realizes it is up to him to take charge of the frightened crew and inspire the men to set aside their differences and work together to ride out one of the worst storms to ever,hit the East Coast. Meanwhile, as word of the disaster reaches the U.S. Coast Guard station in Chatham, Massachusetts, Warrant Officer Daniel Cluff orders a daring operation to rescue the stranded men. Despite overwhelming odds, four men, led by Coast Guard Captain Bernie Webber, set out in a wooden lifeboat with an ill-equipped engine and little, if any, means of navigation, facing frigid temperatures, 60-foot high waves and hurricane-force winds.",The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,0,,
1746,RatingValue,pattern_violation,7,7,0,,
1746,RatingCount,pattern_violation,"26,060",26060,0,,
1747,RatingCount,pattern_violation,"1,230",1230,0,,
1750,RatingCount,pattern_violation,"6,324",6324,0,,
1751,RatingValue,pattern_violation,7,7,0,,
1751,RatingCount,pattern_violation,"42,131",42131,0,,
1752,RatingCount,pattern_violation,"15,773",15773,0,,
1753,RatingCount,pattern_violation,"16,934",16934,0,,
1754,RatingCount,pattern_violation,"20,404",20404,0,,
1756,RatingCount,pattern_violation,"3,977",3977,0,,
1757,RatingCount,pattern_violation,"5,338",5338,0,,
1759,RatingCount,pattern_violation,"25,147",25147,0,,
1760,RatingValue,pattern_violation,6,6,0,,
1760,RatingCount,pattern_violation,"1,648",1648,0,,
1761,RatingCount,pattern_violation,"14,671",14671,0,,
1762,RatingCount,pattern_violation,"4,921",4921,0,,
1763,RatingCount,pattern_violation,"2,384",2384,0,,
1764,Id,pattern_violation,baby_boy,tt0255819,0,,
1764,Year,pattern_violation,2000 2001 2002,2001,0,,
1764,Release Date,pattern_violation,"Jun 27, 2001 Wide",27 June 2001 (USA),0,,
1764,Duration,missing_value,nan,130 min,1,,
1764,RatingValue,pattern_violation,"6.2/10,6.1/10",6.4,0,,
1764,RatingCount,pattern_violation,"8,869",8869,0,,
1764,Genre,pattern_violation,Drama,"Comedy,Crime,Drama",0,,
1764,Description,pattern_violation,"Ten years later, writer and director John Singleton returns to the South Central Los Angeles neighborhoods of his debut film Boyz 'N the Hood (1991). Tyrese Gibson stars as Jody, a jobless 20-year-old African-American man who has fathered two children by two different women, Yvette (Taraji P. Henson) and Peanut (Tamara LaSeon Bass), although he still lives with his 36-year-old mother Juanita (Adrienne-Joi Johnson). As Jody grapples with the increasing pressures of adult responsibility, he also,contends with his troubled best friend Sweetpea (Omar Gooding) and new adversary Rodney (Snoop Doggy Dogg). Then there's his mother's live-in boyfriend Marvin (Ving Rhames), a reformed gangsta who agrees with Juanita that her son should grow up, move out, and move on. ~ Karl Williams, Rovi","This is the story of Jody, an unemployed young black man, who's been living with his mother for several years, even though he's got a child of his own. Romantically, he's having ...",0,,
1765,RatingCount,pattern_violation,"67,228",67228,0,,
1766,RatingCount,pattern_violation,"37,035",37035,0,,
1767,RatingCount,pattern_violation,"9,448",9448,0,,
1768,RatingCount,pattern_violation,"3,126",3126,0,,
1769,RatingCount,pattern_violation,"2,590",2590,0,,
1770,RatingCount,pattern_violation,"8,104",8104,0,,
1771,RatingCount,pattern_violation,"21,931",21931,0,,
1772,RatingCount,pattern_violation,"2,960",2960,0,,
1773,RatingCount,pattern_violation,"14,274",14274,0,,
1774,RatingCount,pattern_violation,"597,810",597810,0,,
1775,RatingCount,pattern_violation,"1,207,524",1207524,0,,
1776,RatingCount,pattern_violation,"768,484",768484,0,,
1777,RatingCount,pattern_violation,"314,678",314678,0,,
1778,RatingCount,pattern_violation,"423,353",423353,0,,
1779,RatingCount,pattern_violation,"1,050,087",1050087,0,,
1780,RatingCount,pattern_violation,"789,146",789146,0,,
1781,RatingCount,pattern_violation,"779,282",779282,0,,
1782,RatingCount,pattern_violation,"3,078",3078,0,,
1783,RatingCount,pattern_violation,"1,306,429",1306429,0,,
1784,RatingCount,pattern_violation,"267,705",267705,0,,
1785,RatingCount,pattern_violation,"659,127",659127,0,,
1786,RatingCount,pattern_violation,"513,107",513107,0,,
1787,RatingCount,pattern_violation,"651,201",651201,0,,
1788,RatingCount,pattern_violation,"348,872",348872,0,,
1789,RatingCount,pattern_violation,"828,927",828927,0,,
1790,RatingValue,pattern_violation,9,9,0,,
1790,RatingCount,pattern_violation,"1,507,976",1507976,0,,
1791,RatingCount,pattern_violation,"662,614",662614,0,,
1792,RatingCount,pattern_violation,"10,651",10651,0,,
1793,RatingCount,pattern_violation,"1,532,446",1532446,0,,
1794,RatingValue,pattern_violation,8,8,0,,
1794,RatingCount,pattern_violation,"467,402",467402,0,,
1796,RatingCount,pattern_violation,"541,013",541013,0,,
1797,RatingCount,pattern_violation,"32,940",32940,0,,
1798,RatingCount,pattern_violation,"215,055",215055,0,,
1799,RatingCount,pattern_violation,"159,077",159077,0,,
1800,RatingCount,pattern_violation,"137,568",137568,0,,
1801,RatingCount,pattern_violation,"110,294",110294,0,,
1802,RatingCount,pattern_violation,"59,816",59816,0,,
1803,RatingCount,pattern_violation,"253,508",253508,0,,
1804,RatingCount,pattern_violation,"70,871",70871,0,,
1805,RatingCount,pattern_violation,"90,070",90070,0,,
1806,RatingCount,pattern_violation,"21,419",21419,0,,
1807,RatingValue,pattern_violation,8,8,0,,
1807,RatingCount,pattern_violation,"45,637",45637,0,,
1808,RatingCount,pattern_violation,"20,201",20201,0,,
1809,Id,pattern_violation,gigi,tt0051658,0,,
1809,Year,pattern_violation,1957 1958 1959,1958,0,,
1809,Release Date,pattern_violation,"May 1, 1958 Wide",4 August 1958 (Brazil),0,,
1809,Director,pattern_violation,"Corinne Marchand,Charles Walters,Edwin Jerome,Eva Gabor,Hermione Gingold,Isabel Jeans,Jacques Bergerac,John Abbott,Leslie Caron,Louis Jourdan,Maurice Chevalier,Vincente Minnelli",Vincente Minnelli,0,,
1809,Creator,pattern_violation,"Alan Jay Lerner,Frederick Loewe","Alan Jay Lerner,Colette",0,,
1809,Duration,pattern_violation,1 hr. 56 min.,115 min,0,,
1809,RatingValue,pattern_violation,"7.4/10,5.8/10",6.9,0,,
1809,RatingCount,pattern_violation,"13,542",13542,0,,
1809,Genre,pattern_violation,"Romance,Musical & Performing Arts,Classics,Comedy","Comedy,Musical,Romance",0,,
1809,Description,pattern_violation,"Leslie Caron plays Gigi, a young girl raised by two veteran Parisian courtesans (Hermione Gingold and Isabel Jeans) to be the mistress of wealthy young Gaston (Louis Jourdan). When Gaston falls in love with Gigi and asks her to be his wife, Jeans is appalled: never has anyone in their family ever stooped to anything so bourgeois as marriage! Weaving in and out of the story is Maurice Chevalier as an aging boulevardier who, years earlier, had been in love with Gingold's character. Chevalier gets,most of the best Lerner & Loewe tunes, including Thank Heaven for Little Girls, I'm Glad I'm Not Young Any More, and his matchless duet with Gingold, I Remember it Well. Caron's best number (dubbed by Betty Wand) is The Night They Invented Champagne while Jourdan gets the honor of introducing the title song. Filmed on location in Paris, Gigi won several Oscars, including Best Picture; it also represented the successful American movie comeback of Chevalier, who thanks to this film was 'forgiven' for his reputed collaboration with the Nazis during World War II. ~ Hal Erickson, Rovi","Weary of the conventions of Parisian society, a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship, but it may not stay platonic for long.",0,,
1810,RatingCount,pattern_violation,"37,351",37351,0,,
1811,RatingCount,pattern_violation,"15,044",15044,0,,
1812,RatingCount,pattern_violation,"161,760",161760,0,,
1813,RatingValue,pattern_violation,8,8,0,,
1813,RatingCount,pattern_violation,"72,221",72221,0,,
1814,RatingCount,pattern_violation,"47,844",47844,0,,
1815,RatingCount,pattern_violation,"71,450",71450,0,,
1816,RatingCount,pattern_violation,"307,760",307760,0,,
1817,RatingCount,pattern_violation,"2,613",2613,0,,
1818,RatingCount,pattern_violation,"31,712",31712,0,,
1819,RatingValue,pattern_violation,8,8,0,,
1819,RatingCount,pattern_violation,"117,980",117980,0,,
1820,RatingCount,pattern_violation,"40,358",40358,0,,
1821,RatingCount,pattern_violation,"38,013",38013,0,,
1822,RatingCount,pattern_violation,"78,774",78774,0,,
1823,RatingCount,pattern_violation,"35,245",35245,0,,
1824,RatingCount,pattern_violation,"89,589",89589,0,,
1825,RatingCount,pattern_violation,"65,266",65266,0,,
1826,RatingValue,pattern_violation,7,7,0,,
1826,RatingCount,pattern_violation,"144,277",144277,0,,
1827,RatingCount,pattern_violation,"129,050",129050,0,,
1828,RatingCount,pattern_violation,"14,665",14665,0,,
1829,RatingCount,pattern_violation,"5,629",5629,0,,
1830,RatingCount,pattern_violation,"59,992",59992,0,,
1831,RatingCount,pattern_violation,"29,268",29268,0,,
1832,RatingCount,pattern_violation,"75,286",75286,0,,
1833,RatingCount,pattern_violation,"3,187",3187,0,,
1834,RatingCount,pattern_violation,"372,105",372105,0,,
1835,RatingCount,pattern_violation,"86,093",86093,0,,
1836,RatingCount,pattern_violation,"24,044",24044,0,,
1837,RatingCount,pattern_violation,"5,080",5080,0,,
1839,RatingCount,pattern_violation,"3,622",3622,0,,
1840,RatingCount,pattern_violation,"4,564",4564,0,,
1842,RatingCount,pattern_violation,"5,730",5730,0,,
1843,RatingCount,pattern_violation,"6,606",6606,0,,
1844,RatingCount,pattern_violation,"39,976",39976,0,,
1845,RatingValue,pattern_violation,6,6,0,,
1845,RatingCount,pattern_violation,"25,353",25353,0,,
1846,RatingCount,pattern_violation,"41,461",41461,0,,
1847,RatingCount,pattern_violation,"21,071",21071,0,,
1848,RatingCount,pattern_violation,"1,614",1614,0,,
1849,RatingCount,pattern_violation,"18,089",18089,0,,
1850,RatingCount,pattern_violation,"2,179",2179,0,,
1851,RatingCount,pattern_violation,"123,202",123202,0,,
1852,RatingCount,pattern_violation,"14,294",14294,0,,
1853,RatingCount,pattern_violation,"57,894",57894,0,,
1854,RatingCount,pattern_violation,"6,067",6067,0,,
1855,RatingValue,pattern_violation,6,6,0,,
1855,RatingCount,pattern_violation,"26,438",26438,0,,
1856,RatingCount,pattern_violation,"11,699",11699,0,,
1857,RatingCount,pattern_violation,"6,591",6591,0,,
1858,RatingCount,pattern_violation,"2,480",2480,0,,
1862,RatingCount,pattern_violation,"7,088",7088,0,,
1863,RatingCount,pattern_violation,"104,698",104698,0,,
1864,RatingCount,pattern_violation,"60,729",60729,0,,
1865,RatingCount,pattern_violation,"18,641",18641,0,,
1866,RatingCount,pattern_violation,"56,209",56209,0,,
1867,RatingCount,pattern_violation,"3,521",3521,0,,
1868,RatingValue,pattern_violation,8,8,0,,
1868,RatingCount,pattern_violation,"307,995",307995,0,,
1869,RatingCount,pattern_violation,"31,231",31231,0,,
1870,RatingCount,pattern_violation,"2,593",2593,0,,
1871,RatingCount,pattern_violation,"34,315",34315,0,,
1872,RatingCount,pattern_violation,"67,552",67552,0,,
1873,RatingCount,pattern_violation,"5,971",5971,0,,
1874,RatingCount,pattern_violation,"24,511",24511,0,,
1875,RatingCount,pattern_violation,"34,651",34651,0,,
1876,RatingCount,pattern_violation,"32,975",32975,0,,
1877,RatingCount,pattern_violation,"18,211",18211,0,,
1878,RatingCount,pattern_violation,"1,403",1403,0,,
1879,RatingCount,pattern_violation,"22,944",22944,0,,
1880,RatingCount,pattern_violation,"14,496",14496,0,,
1882,RatingCount,pattern_violation,"21,056",21056,0,,
1883,RatingValue,pattern_violation,6,6,0,,
1883,RatingCount,pattern_violation,"71,071",71071,0,,
1884,RatingCount,pattern_violation,"57,007",57007,0,,
1885,RatingCount,pattern_violation,"62,726",62726,0,,
1886,RatingCount,pattern_violation,"80,236",80236,0,,
1887,RatingCount,pattern_violation,"245,157",245157,0,,
1888,RatingCount,pattern_violation,"133,788",133788,0,,
1889,RatingCount,pattern_violation,"223,433",223433,0,,
1890,RatingCount,pattern_violation,"55,910",55910,0,,
1891,RatingCount,pattern_violation,"183,582",183582,0,,
1892,RatingCount,pattern_violation,"872,532",872532,0,,
1893,RatingCount,pattern_violation,"91,301",91301,0,,
1894,RatingCount,pattern_violation,"145,433",145433,0,,
1895,RatingValue,pattern_violation,7,7,0,,
1895,RatingCount,pattern_violation,"51,676",51676,0,,
1896,RatingCount,pattern_violation,"479,521",479521,0,,
1897,RatingCount,pattern_violation,"373,026",373026,0,,
1898,RatingCount,pattern_violation,"249,533",249533,0,,
1899,RatingCount,pattern_violation,"83,343",83343,0,,
1900,RatingCount,pattern_violation,"198,024",198024,0,,
1901,RatingCount,pattern_violation,"250,134",250134,0,,
1902,RatingCount,pattern_violation,"319,326",319326,0,,
1903,RatingCount,pattern_violation,"41,742",41742,0,,
1904,RatingCount,pattern_violation,"295,653",295653,0,,
1906,RatingValue,pattern_violation,4,4,0,,
1907,RatingCount,pattern_violation,"1,001",1001,0,,
1908,RatingValue,pattern_violation,8,8,0,,
1908,RatingCount,pattern_violation,"30,112",30112,0,,
1909,RatingCount,pattern_violation,"2,458",2458,0,,
1910,RatingCount,pattern_violation,"2,902",2902,0,,
1912,RatingCount,pattern_violation,"20,971",20971,0,,
1913,Id,pattern_violation,phantom_of_the_opera_1943,tt0036261,0,,
1913,Year,pattern_violation,1942 1943 1944,1943,0,,
1913,Release Date,pattern_violation,"Aug 27, 1943 Limited",27 August 1943 (USA),0,,
1913,Director,pattern_violation,"Anthony D.P. Mann,Arthur Lubin",Arthur Lubin,0,,
1913,Creator,pattern_violation,"John Jacoby,Samuel Hoffenstein,John Jacolby,Eric Taylor,Hans Jacoby","Eric Taylor,Samuel Hoffenstein",0,,
1913,Duration,pattern_violation,1 hr. 30 min.,92 min,0,,
1913,RatingValue,pattern_violation,7.4/10,6.5,0,,
1913,RatingCount,pattern_violation,"4,095",4095,0,,
1913,Genre,pattern_violation,"Classics,Drama,Horror,Musical & Performing Arts,Mystery & Suspense,Special Interest","Drama,Horror,Music",0,,
1913,Description,pattern_violation,"Early color version of the classic story, starring Claude Reins as the obsessed, tragic Phantom.",This is the story of a disfigured violinist who haunts the Paris Opera House,0,,
1914,RatingCount,pattern_violation,"1,845",1845,0,,
1915,RatingCount,pattern_violation,"3,868",3868,0,,
1916,RatingCount,pattern_violation,"4,886",4886,0,,
1917,RatingCount,pattern_violation,"3,181",3181,0,,
1918,RatingCount,pattern_violation,"3,543",3543,0,,
1919,RatingCount,pattern_violation,"8,623",8623,0,,
1920,RatingCount,pattern_violation,"32,885",32885,0,,
1921,RatingCount,pattern_violation,"2,043",2043,0,,
1922,RatingCount,pattern_violation,"171,728",171728,0,,
1923,RatingCount,pattern_violation,"33,094",33094,0,,
1924,RatingCount,pattern_violation,"8,338",8338,0,,
1925,Id,pattern_violation,my_little_eye,tt0280969,0,,
1925,Year,pattern_violation,2001 2002 2003,2002,0,,
1925,Release Date,pattern_violation,"Jan 1, 2002 Wide",4 October 2002 (UK),0,,
1925,Creator,pattern_violation,"James Watkins,David Hilton","David Hilton,David Hilton",0,,
1925,Duration,pattern_violation,1 hr. 36 min.,95 min,0,,
1925,RatingValue,pattern_violation,5.2/10,5.6,0,,
1925,RatingCount,pattern_violation,"9,975",9975,0,,
1925,Genre,pattern_violation,"Horror,Art House & International,Mystery & Suspense","Horror,Mystery,Thriller",0,,
1925,Description,pattern_violation,"Picking up where the multitudes of late '90s/early 2000s reality-based television shows left off is the unexpectedly shocking horror film My Little Eye, from director Marc Evans. Five twentysomethings are assembled to live together for a period of six months in a house specially outfitted with a bevy of webcams in order to collect a one million prize. The one major caveat being if anyone abandons the house prior to the end of the six-month period, no one will win anything. After introducing the,different characters -- intelligent Danny (Stephen O'Reilly), slacker Rex (Kris Lemche), frat boy Matt (Sean CW Johnson), good girl Emma (Laura Regan), and actress wannabe Charlie (Jennifer Sky) -- the story jumps ahead to the last few days before the scheduled end of the contest. At this point, it becomes apparent that outside forces are somehow manipulating certain events within the house, and the household is sent into chaos as one of the participants is found dead. Another participant receives an ominous note, and shortly thereafter, the remaining participants begin to realize the true intensity of their mortal peril. My Little Eye premiered at the 2002 Locarno International Film Festival.","Five young people apply to live in an isolated house together for six months whilst their every move is filmed by numerous cameras. Each has their reason for wanting to be there - fame, ...",0,,
1927,RatingCount,pattern_violation,"31,248",31248,0,,
1928,RatingCount,pattern_violation,"49,308",49308,0,,
1930,RatingCount,pattern_violation,"53,638",53638,0,,
1931,RatingCount,pattern_violation,"2,917",2917,0,,
1932,RatingCount,pattern_violation,"3,565",3565,0,,
1933,RatingCount,pattern_violation,"10,143",10143,0,,
1934,RatingCount,pattern_violation,"2,981",2981,0,,
1935,RatingCount,pattern_violation,"1,978",1978,0,,
1936,RatingCount,pattern_violation,"1,384",1384,0,,
1937,RatingCount,pattern_violation,"13,806",13806,0,,
1939,RatingCount,pattern_violation,"1,911",1911,0,,
1940,RatingCount,pattern_violation,"3,533",3533,0,,
1941,RatingValue,pattern_violation,5,5,0,,
1941,RatingCount,pattern_violation,"63,982",63982,0,,
1942,RatingCount,pattern_violation,"1,524",1524,0,,
1943,RatingCount,pattern_violation,"4,809",4809,0,,
1944,RatingCount,pattern_violation,"14,666",14666,0,,
1945,RatingValue,pattern_violation,6,6,0,,
1945,RatingCount,pattern_violation,"18,864",18864,0,,
1946,RatingCount,pattern_violation,"6,018",6018,0,,
1947,RatingCount,pattern_violation,"2,339",2339,0,,
1948,Id,pattern_violation,deer_hunter,tt0077416,0,,
1948,Year,pattern_violation,1977 1978 1979,1978,0,,
1948,Release Date,pattern_violation,"Dec 8, 1978 Wide",23 February 1979 (USA),0,,
1948,Creator,pattern_violation,"Louis Garfinkle,Deric Washburn","Michael Cimino,Deric Washburn",0,,
1948,Duration,pattern_violation,3 hr. 3 min.,183 min,0,,
1948,RatingValue,pattern_violation,"8.6/10,8/10",8.2,0,,
1948,RatingCount,pattern_violation,"213,637",213637,0,,
1948,Genre,pattern_violation,"Drama,Cult Movies","Drama,War",0,,
1948,Description,pattern_violation,"One of several 1978 films dealing with the Vietnam War (including Hal Ashby's Oscar-winning Coming Home), Michael Cimino's epic second feature The Deer Hunter was both renowned for its tough portrayal of the war's effect on American working class steel workers and notorious for its ahistorical use of Russian roulette in the Vietnam sequences. Structured in five sections contrasting home and war, the film opens in Clairton, PA, as Mike (Robert De Niro), Nick (Christopher Walken), and Stan (John,Cazale, in his last film) celebrate the wedding of their friend Steve (John Savage) and go on a final deer hunt before the men leave for Vietnam. Mike treats hunting as a test of skill, lecturing Stan about the value of 'one shot' deer slaying and brushing off Nick's urgings to appreciate nature's beauty. As Mike ruminates post-hunt, the film cuts to the horror of Vietnam, where the men are captured by Vietcong soldiers who force Mike and Nick to play Russian roulette for the V.C.'s amusement. Mike turns the game to his advantage so they can escape captivity, but the men are permanently scarred by the episode. Steve loses his legs; Nick vanishes in the Saigon Russian roulette parlors. Mike returns alone to Clairton a changed man, as he rejects the killing of the deer hunt and finds solace with Nick's old girlfriend Linda (Meryl Streep). Disgusted by the antics of his male cohorts at home, Mike decides to bring Steve back from a veterans' hospital, and he returns to Saigon to find Nick. As Saigon falls, Mike discovers how far gone Nick is; the survivors gather in Clairton for a funeral breakfast, singing an impromptu rendition of 'God Bless America.'",An in-depth examination of the ways in which the U.S. Vietnam war impacts and disrupts the lives of people in a small industrial town in Pennsylvania.,0,,
1949,RatingCount,pattern_violation,"48,896",48896,0,,
1950,RatingCount,pattern_violation,"196,577",196577,0,,
1951,RatingCount,pattern_violation,"91,185",91185,0,,
1952,RatingCount,pattern_violation,"107,883",107883,0,,
1953,RatingCount,pattern_violation,"30,017",30017,0,,
1954,RatingCount,pattern_violation,"40,379",40379,0,,
1955,RatingValue,pattern_violation,7,7,0,,
1955,RatingCount,pattern_violation,"15,758",15758,0,,
1956,RatingCount,pattern_violation,"27,965",27965,0,,
1957,RatingCount,pattern_violation,"10,970",10970,0,,
1958,RatingValue,pattern_violation,7,7,0,,
1958,RatingCount,pattern_violation,"23,257",23257,0,,
1959,RatingCount,pattern_violation,"11,557",11557,0,,
1960,RatingCount,pattern_violation,"5,274",5274,0,,
1962,RatingCount,pattern_violation,"73,385",73385,0,,
1964,RatingCount,pattern_violation,"62,993",62993,0,,
1965,RatingCount,pattern_violation,"10,791",10791,0,,
1966,RatingCount,pattern_violation,"31,407",31407,0,,
1967,RatingCount,pattern_violation,"34,355",34355,0,,
1968,RatingCount,pattern_violation,"25,156",25156,0,,
1969,RatingCount,pattern_violation,"45,363",45363,0,,
1970,RatingValue,pattern_violation,7,7,0,,
1970,RatingCount,pattern_violation,"54,467",54467,0,,
1971,RatingCount,pattern_violation,"43,389",43389,0,,
1972,RatingCount,pattern_violation,"82,780",82780,0,,
1973,RatingCount,pattern_violation,"9,511",9511,0,,
1974,RatingCount,pattern_violation,"42,471",42471,0,,
1975,RatingValue,pattern_violation,7,7,0,,
1975,RatingCount,pattern_violation,"38,765",38765,0,,
1976,RatingCount,pattern_violation,"35,351",35351,0,,
1977,RatingCount,pattern_violation,"1,673",1673,0,,
1978,RatingCount,pattern_violation,"710,109",710109,0,,
1979,RatingCount,pattern_violation,"28,713",28713,0,,
1980,RatingCount,pattern_violation,"49,866",49866,0,,
1981,RatingCount,pattern_violation,"86,977",86977,0,,
1982,RatingCount,pattern_violation,"59,297",59297,0,,
1983,RatingCount,pattern_violation,"42,638",42638,0,,
1984,RatingCount,pattern_violation,"47,591",47591,0,,
1985,RatingCount,pattern_violation,"59,128",59128,0,,
1986,RatingCount,pattern_violation,"68,044",68044,0,,
1987,RatingCount,pattern_violation,"38,835",38835,0,,
1988,RatingCount,pattern_violation,"118,737",118737,0,,
1989,RatingCount,pattern_violation,"5,216",5216,0,,
1990,RatingCount,pattern_violation,"8,603",8603,0,,
1992,RatingCount,pattern_violation,"297,556",297556,0,,
1993,RatingCount,pattern_violation,"4,837",4837,0,,
1994,RatingCount,pattern_violation,"8,390",8390,0,,
1995,Id,pattern_violation,foreign_affair,tt0040367,0,,
1995,Year,pattern_violation,1947 1948 1949,1948,0,,
1995,Release Date,pattern_violation,"Aug 20, 1948 Limited",20 August 1948 (USA),0,,
1995,Creator,pattern_violation,"David Shaw,Billy Wilder,Charles Brackett,Robert Harari,Richard L. Breen","Charles Brackett,Billy Wilder",0,,
1995,Duration,pattern_violation,1 hr. 56 min.,116 min,0,,
1995,RatingValue,pattern_violation,7.6/10,7.5,0,,
1995,RatingCount,pattern_violation,"4,203",4203,0,,
1995,Genre,pattern_violation,"Comedy,Romance","Comedy,Drama,Romance",0,,
1995,Description,pattern_violation,"This is story of a love triangle involving an American soldier, a congresswoman from Iowa and a German singer who meet in postwar Berlin.","In occupied Berlin, an army captain is torn between an ex-Nazi cafe singer and the U.S. congresswoman investigating her.",0,,
1997,RatingCount,pattern_violation,"6,618",6618,0,,
1998,RatingCount,pattern_violation,"3,106",3106,0,,
1999,RatingCount,pattern_violation,"4,001",4001,0,,
2000,RatingValue,pattern_violation,8,8,0,,
2000,RatingCount,pattern_violation,"15,496",15496,0,,
2001,RatingValue,pattern_violation,8,8,0,,
2001,RatingCount,pattern_violation,"15,300",15300,0,,
2002,RatingCount,pattern_violation,"19,265",19265,0,,
2003,RatingCount,pattern_violation,"21,166",21166,0,,
2004,RatingCount,pattern_violation,"9,189",9189,0,,
2005,Id,pattern_violation,place_in_the_sun,tt0043924,0,,
2005,Year,pattern_violation,1950 1951 1952,1951,0,,
2005,Release Date,pattern_violation,"Aug 15, 1951 Wide",11 October 1951 (France),0,,
2005,Director,pattern_violation,"George Stevens,George Stevens Jr.",George Stevens,0,,
2005,Creator,pattern_violation,"Theodore Dreiser,Patrick Kearney,Michael Wilson,Harry Brown","Theodore Dreiser,Patrick Kearney",0,,
2005,Duration,pattern_violation,2 hr. 2 min.,122 min,0,,
2005,RatingValue,pattern_violation,7.2/10,7.8,0,,
2005,RatingCount,pattern_violation,"14,128",14128,0,,
2005,Genre,pattern_violation,"Drama,Romance,Classics","Drama,Romance",0,,
