row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
10389,pop_density (people per mile),outliers,98372,18218,0
10392,Average Rating (by zipcode),outliers,4.576086957,4.870786517,0
10393,Average Rating (by zipcode),outliers,4.5625,4.6875,0
10394,pop2010,outliers,100820,5435,0
10394,pop2000,outliers,105723,28397,0
10396,pop_density (people per mile),outliers,94729,46641,0
10397,pop_density (people per mile),outliers,90078,4053,0
10399,pop2016,outliers,104854,41823,0
10399,pop2010,outliers,98592,26237,0
10399,pop2000,outliers,97524,35783,0
10399,number of males,outliers,51713,21554,0
10399,number of females,outliers,53141,23091,0
10399,Number of Homes,outliers,41941.6,11154,0
10403,number of males,outliers,49599,20970,0
10405,pop_density (people per mile),outliers,94729,18652,0
10407,pop2016,outliers,114602,27055,0
10407,pop2010,outliers,109931,22922,0
10407,pop2000,outliers,98841,44189,0
10407,number of males,outliers,61376,13513,0
10407,number of females,outliers,53229,11586,0
10407,Number of Homes,outliers,45840.8,10822,0
10408,median taxes (with mortgage,missing_value,,10587,1
10408,median taxes (no mortgage),missing_value,,5118,1
10408,median house value,missing_value,,653070,1
10408,median monthly owner costs (with mortgage),missing_value,,3987,1
10408,median monthly owner costs (no mortgage),missing_value,,805,1
10410,Bedrooms,missing_value,,1,1
10411,median taxes (no mortgage),outliers,10810,4956,0
10411,median house value,outliers,2159992,589694,0
10411,median houshold income,outliers,244705,103823,0
10411,median gross rent,outliers,3452,910,0
10411,Average Abnb Price (by zipcode),outliers,265.1666667,151.3818182,0
10415,pop_density (people per mile),outliers,96147,41821,0
10416,median taxes (no mortgage),outliers,10717,3582,0
10418,Bedrooms,missing_value,,1,1
10421,NumReviews,outliers,244,166,0
10425,median asking price for vacant for-sale home/condo,outliers,3958139,203035,0
10428,prop taxes paid 2016,outliers,1.4,0.6,0
10430,pop2016,outliers,101397,85239,0
10430,number of males,outliers,50855,41117,0
10430,Number of Homes,outliers,40558.8,34095.6,0
10435,pop_density (people per mile),outliers,90078,6895,0
10436,median taxes (with mortgage,missing_value,,10587,1
10436,median taxes (no mortgage),missing_value,,4671,1
10436,median house value,missing_value,,482033,1
10436,median monthly owner costs (with mortgage),missing_value,,3987,1
10436,median monthly owner costs (no mortgage),missing_value,,805,1
10438,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10439,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10440,pop2016,outliers,102454,4107,0
10440,pop2010,outliers,99598,53687,0
10440,number of males,outliers,52094,33658,0
10440,Number of Homes,outliers,40981.6,23381.2,0
10444,Bedrooms,missing_value,,1,1
10445,pop_density (people per mile),outliers,90078,31529,0
10447,median taxes (no mortgage),outliers,10810,4956,0
10447,median house value,outliers,2159992,589694,0
10447,median houshold income,outliers,244705,106964,0
10447,median gross rent,outliers,3452,910,0
10447,Average Abnb Price (by zipcode),outliers,265.1666667,151.3818182,0
10448,Bedrooms,missing_value,,1,1
10449,pop2016,outliers,101484,32886,0
10449,number of females,outliers,56811,14422,0
10449,Number of Homes,outliers,40593.6,11446,0
10451,NumReviews,outliers,373,22,0
10453,NumReviews,outliers,263,28,0
10457,pop_density (people per mile),outliers,97627,59562,0
10458,median taxes (no mortgage),missing_value,,4580,1
10461,median taxes (no mortgage),outliers,10810,4579,0
10463,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10465,median asking price for vacant for-sale home/condo,outliers,3958139,203035,0
10466,Bedrooms,missing_value,,1,1
10467,median taxes (with mortgage,missing_value,,10587,1
10470,pop_density (people per mile),outliers,127822,9468,0
10470,number of females,outliers,53612,796,0
10471,pop2016,outliers,103247,40261,0
10471,pop2010,outliers,101572,37081,0
10471,pop2000,outliers,106154,16688,0
10471,number of females,outliers,56899,20673,0
10471,Number of Homes,outliers,41298.8,16104.4,0
10472,median taxes (no mortgage),outliers,10810,4966,0
10472,median house value,outliers,2219817,524653,0
10472,median asking price for vacant for-sale home/condo,outliers,5359362,583000,0
10475,pop_density (people per mile),outliers,99586,26616,0
10476,median taxes (no mortgage),outliers,10810,825,0
10476,median house value,outliers,2219817,375149,0
10476,median asking price for vacant for-sale home/condo,outliers,5359362,836221,0
10479,Bedrooms,missing_value,,1,1
10480,pop_density (people per mile),outliers,94729,4552,0
10481,pop_density (people per mile),outliers,96147,41821,0
10482,median taxes (no mortgage),missing_value,,4580,1
10483,NumReviews,outliers,266,220,0
10483,pop2016,outliers,104854,41823,0
10483,pop2010,outliers,98592,26237,0
10483,pop2000,outliers,97524,43567,0
10483,number of males,outliers,51713,21554,0
10483,number of females,outliers,53141,23091,0
10483,Number of Homes,outliers,41941.6,11154,0
10485,Average Rating (by zipcode),outliers,4.583333333,4.636363636,0
10489,Bathrooms,outliers,3,1,0
10491,pop2016,outliers,102454,24525,0
10491,pop2010,outliers,99598,21147,0
10491,number of males,outliers,52094,12228,0
10491,Number of Homes,outliers,40981.6,9810,0
10494,median taxes (no mortgage),missing_value,,4580,1
10496,pop2010,outliers,100820,85871,0
10496,pop2000,outliers,105723,30574,0
10497,Average Rating (by zipcode),outliers,4.6,4.766666667,0
10498,median taxes (with mortgage,missing_value,,3284,1
10502,Bedrooms,missing_value,,1,1
10503,Bedrooms,missing_value,,1,1
10509,pop_density (people per mile),outliers,90078,42299,0
10511,median taxes (no mortgage),missing_value,,4205,1
10515,pop2016,outliers,101484,3481,0
10515,number of females,outliers,56811,19496,0
10515,Number of Homes,outliers,40593.6,1392.4,0
10516,Bedrooms,missing_value,,1,1
10518,pop_density (people per mile),outliers,97627,53200,0
10519,Bedrooms,missing_value,,1,1
10520,pop_density (people per mile),outliers,97627,6834,0
10521,Average Rating (by zipcode),outliers,4.4375,4.75,0
10522,Bedrooms,missing_value,,1,1
10524,pop_density (people per mile),outliers,94729,18652,0
10525,pop_density (people per mile),outliers,97627,59562,0
10528,Bedrooms,missing_value,,1,1
10528,median taxes (no mortgage),missing_value,,4435,1
10530,median taxes (with mortgage,missing_value,,9677,1
10530,median monthly owner costs (no mortgage),missing_value,,1062,1
10531,Bedrooms,missing_value,,1,1
10532,Bedrooms,missing_value,,1,1
10535,pop2016,outliers,101397,50476,0
10535,number of males,outliers,50855,24680,0
10535,Number of Homes,outliers,40558.8,20190.4,0
10537,Bedrooms,missing_value,,1,1
10540,pop2016,outliers,104854,41823,0
10540,pop2010,outliers,98592,26237,0
10540,pop2000,outliers,97524,77840,0
10540,number of males,outliers,51713,21554,0
10540,number of females,outliers,53141,23091,0
10540,Number of Homes,outliers,41941.6,33147.6,0
10544,pop_density (people per mile),outliers,94729,4552,0
10546,Bathrooms,outliers,3,2,0
10546,NumGuests,outliers,11,7,0
10547,pop2016,outliers,101397,43777,0
10547,number of males,outliers,50855,29849,0
10547,Number of Homes,outliers,40558.8,15346,0
10549,median taxes (no mortgage),outliers,10717,3582,0
10551,pop2016,outliers,101484,20424,0
10551,number of females,outliers,56811,10430,0
10551,Number of Homes,outliers,40593.6,1392.4,0
10554,pop_density (people per mile),outliers,155635,44118,0
10554,median taxes (no mortgage),outliers,10810,4956,0
10554,median asking price for vacant for-sale home/condo,outliers,6122659,872882,0
10556,number of males,outliers,49599,20970,0
10558,pop_density (people per mile),outliers,127822,9468,0
10558,number of females,outliers,53612,20194,0
10562,Bedrooms,missing_value,,1,1
10563,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10567,Average Rating (by zipcode),outliers,4.597560976,4.636363636,0
10569,median taxes (with mortgage,missing_value,,3284,1
10570,median taxes (with mortgage,missing_value,,3941,1
10571,pop2000,outliers,102078,20317,0
10571,pop_density (people per mile),outliers,118598,5006,0
10571,median taxes (no mortgage),outliers,10810,3198,0
10571,median asking price for vacant for-sale home/condo,outliers,6636065,317067,0
10576,pop_density (people per mile),outliers,97627,59562,0
10578,median taxes (with mortgage,missing_value,,8593,1
10579,Bedrooms,missing_value,,1,1
10580,pop_density (people per mile),outliers,90078,42299,0
10581,Bedrooms,missing_value,,1,1
10583,Bedrooms,missing_value,,1,1
10584,Bedrooms,missing_value,,1,1
10585,pop2016,outliers,101397,63909,0
10585,number of males,outliers,50855,27203,0
10585,Number of Homes,outliers,40558.8,25563.6,0
10586,NumGuests,outliers,12,7,0
10589,pop2016,outliers,104854,41823,0
10589,pop2010,outliers,98592,26237,0
10589,pop2000,outliers,97524,11035,0
10589,number of males,outliers,51713,21554,0
10589,number of females,outliers,53141,23091,0
10589,Number of Homes,outliers,41941.6,11154,0
10595,Average Rating (by zipcode),outliers,4.6,4.766666667,0
10597,pop2016,outliers,102454,4107,0
10597,pop2010,outliers,99598,3825,0
10597,number of males,outliers,52094,18730,0
10597,Number of Homes,outliers,40981.6,16729.2,0
10600,Bedrooms,missing_value,,1,1
10601,Bedrooms,missing_value,,1,1
10602,median taxes (with mortgage,missing_value,,3560,1
10603,Price,outliers,595,235,0
10603,median taxes (no mortgage),outliers,10810,4956,0
10603,median house value,outliers,2159992,589694,0
10603,median houshold income,outliers,244705,103823,0
10603,median gross rent,outliers,3452,1555,0
10603,Average Abnb Price (by zipcode),outliers,265.1666667,88.62962963,0
10606,prop taxes paid 2016,outliers,1.6,0.8,0
10606,Average Number of Bathrooms (by zipcode),outliers,1.7,1.275471698,0
10607,Bedrooms,missing_value,,1,1
10609,Bedrooms,missing_value,,1,1
10612,median taxes (with mortgage,missing_value,,8593,1
10613,pop_density (people per mile),outliers,90078,75487,0
10614,prop taxes paid 2016,outliers,1.7,0.4,0
10615,pop2016,outliers,103247,47181,0
10615,pop2010,outliers,101572,26881,0
10615,pop2000,outliers,106154,16688,0
10615,number of females,outliers,56899,5440,0
10615,Number of Homes,outliers,41298.8,4704.4,0
10619,median taxes (no mortgage),missing_value,,4205,1
10620,pop_density (people per mile),outliers,90078,31529,0
10621,pop_density (people per mile),outliers,94729,18652,0
10622,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10624,pop_density (people per mile),outliers,97627,4590,0
10625,median taxes (no mortgage),outliers,10810,3937,0
10627,pop_density (people per mile),outliers,89160,7926,0
10628,pop2016,outliers,101397,63909,0
10628,number of males,outliers,50855,27203,0
10628,Number of Homes,outliers,40558.8,2734.4,0
10631,prop taxes paid 2016,outliers,1.4,0.6,0
10634,median gross rent,outliers,2945,1044,0
10635,Average Rating (by zipcode),outliers,4.576923077,5,0
10637,pop2016,outliers,102454,59355,0
10637,pop2010,outliers,99598,4179,0
10637,number of males,outliers,52094,2614,0
10637,Number of Homes,outliers,40981.6,23742,0
10638,pop2016,outliers,114602,21910,0
10638,pop2010,outliers,109931,22922,0
10638,pop2000,outliers,98841,44189,0
10638,number of males,outliers,61376,10324,0
10638,number of females,outliers,53229,11586,0
10638,Number of Homes,outliers,45840.8,17510.8,0
10639,pop_density (people per mile),outliers,155635,44118,0
10639,median taxes (no mortgage),outliers,10810,4956,0
10639,median asking price for vacant for-sale home/condo,outliers,6122659,872882,0
10641,Bedrooms,missing_value,,1,1
10642,prop taxes paid 2016,outliers,1.4,0.6,0
10645,Average Rating (by zipcode),outliers,4.576086957,4.870786517,0
10648,Bedrooms,missing_value,,1,1
10649,median taxes (no mortgage),outliers,10810,3937,0
10650,median taxes (no mortgage),outliers,10810,4956,0
10650,median house value,outliers,2159992,589694,0
10650,median houshold income,outliers,244705,59088,0
10650,median gross rent,outliers,3452,1447,0
10650,Average Abnb Price (by zipcode),outliers,265.1666667,141.4285714,0
10652,pop2016,outliers,101397,34918,0
10652,number of males,outliers,50855,21554,0
10652,Number of Homes,outliers,40558.8,13967.2,0
10653,pop_density (people per mile),outliers,121195,9468,0
10654,pop2016,outliers,102454,68315,0
10654,pop2010,outliers,99598,58536,0
10654,number of males,outliers,52094,32808,0
10654,Number of Homes,outliers,40981.6,27326,0
10656,pop2016,outliers,101397,48896,0
10656,number of males,outliers,50855,21554,0
10656,Number of Homes,outliers,40558.8,19558.4,0
10657,median taxes (no mortgage),outliers,10810,4966,0
10657,median house value,outliers,2219817,524653,0
10657,median asking price for vacant for-sale home/condo,outliers,5359362,583000,0
10658,Bathrooms,outliers,3,1,0
10658,prop taxes paid 2016,outliers,1.6,0.8,0
10658,Average Number of Bathrooms (by zipcode),outliers,1.7,1.275471698,0
10659,Bedrooms,missing_value,,2,1
10660,pop_density (people per mile),outliers,89160,7926,0
10661,Bedrooms,missing_value,,1,1
10662,pop_density (people per mile),outliers,90078,31529,0
10672,median taxes (no mortgage),missing_value,,4580,1
10673,pop_density (people per mile),outliers,135784,65900,0
10673,median taxes (no mortgage),outliers,10580,3585,0
10673,median asking price for vacant for-sale home/condo,outliers,4836081,176336,0
10674,pop2016,outliers,103247,51167,0
10674,pop2010,outliers,101572,26881,0
10674,pop2000,outliers,106154,16688,0
10674,number of females,outliers,56899,27956,0
10674,Number of Homes,outliers,41298.8,20466.8,0
10675,Bathrooms,outliers,4,1,0
10675,Bedrooms,outliers,9,2,0
10675,Beds,outliers,10,4,0
10675,NumGuests,outliers,16,8,0
10675,Price,outliers,850,106,0
10676,Bathrooms,outliers,4,1,0
10677,Bedrooms,missing_value,,1,1
10678,pop_density (people per mile),outliers,110391,38959,0
10686,pop_density (people per mile),outliers,90078,75487,0
10689,pop_density (people per mile),outliers,90078,31529,0
10692,pop_density (people per mile),outliers,96147,41821,0
10693,pop_density (people per mile),outliers,127822,9468,0
10693,number of females,outliers,53612,20194,0
10696,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10700,median taxes (no mortgage),missing_value,,1286,1
10701,pop2016,outliers,104854,41823,0
10701,pop2010,outliers,98592,26237,0
10701,pop2000,outliers,97524,11035,0
10701,number of males,outliers,51713,21554,0
10701,number of females,outliers,53141,23091,0
10701,Number of Homes,outliers,41941.6,11154,0
10703,pop_density (people per mile),outliers,155635,44118,0
10703,median taxes (no mortgage),outliers,10810,4956,0
10703,median asking price for vacant for-sale home/condo,outliers,6122659,872882,0
10705,pop_density (people per mile),outliers,135784,41821,0
10705,median taxes (no mortgage),outliers,10580,4183,0
10705,median asking price for vacant for-sale home/condo,outliers,4836081,176336,0
10706,Average Rating (by zipcode),outliers,4.6,4.806306306,0
10708,median asking price for vacant for-sale home/condo,outliers,3958139,203035,0
10710,pop2016,outliers,104854,41823,0
10710,pop2010,outliers,98592,26237,0
10710,pop2000,outliers,97524,51217,0
10710,number of males,outliers,51713,21554,0
10710,number of females,outliers,53141,23091,0
10710,Number of Homes,outliers,41941.6,20466.8,0
10711,Bedrooms,missing_value,,1,1
10713,Average Rating (by zipcode),outliers,4.568965517,4.865079365,0
10714,pop_density (people per mile),outliers,99889,24097,0
10714,median taxes (no mortgage),outliers,10206,3496,0
10719,Average Rating (by zipcode),outliers,4.583333333,4.636363636,0
10721,Bathrooms,outliers,3,1,0
10721,pop_density (people per mile),outliers,99889,17642,0
10721,median taxes (no mortgage),outliers,10206,3496,0
10725,Bedrooms,missing_value,,1,1
10726,Bedrooms,missing_value,,1,1
10728,pop_density (people per mile),outliers,155635,44118,0
10728,median taxes (no mortgage),outliers,10810,4956,0
10728,median asking price for vacant for-sale home/condo,outliers,6122659,872882,0
10729,median taxes (no mortgage),outliers,10717,3582,0
10730,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10731,pop2000,outliers,102078,77451,0
10731,pop_density (people per mile),outliers,118598,35329,0
10731,median taxes (no mortgage),outliers,10810,4812,0
10731,median asking price for vacant for-sale home/condo,outliers,6636065,317067,0
10733,median taxes (with mortgage,missing_value,,4019,1
10733,median monthly owner costs (no mortgage),missing_value,,771,1
10740,Bedrooms,missing_value,,1,1
10741,Bedrooms,missing_value,,2,1
10747,pop_density (people per mile),outliers,110391,38959,0
10748,Bedrooms,missing_value,,1,1
10749,pop_density (people per mile),outliers,94729,76982,0
10750,pop_density (people per mile),outliers,97627,10836,0
10753,number of males,outliers,49599,20970,0
10755,pop_density (people per mile),outliers,97627,6289,0
10759,prop taxes paid 2016,outliers,1.7,0.4,0
10761,pop_density (people per mile),outliers,124712,77652,0
10761,Average NumReviews (by zipcode),outliers,103.1052632,45.125,0
10765,pop_density (people per mile),outliers,110391,38959,0
10767,pop_density (people per mile),outliers,97627,59562,0
10769,Average Rating (by zipcode),outliers,4.576086957,4.870786517,0
10770,prop taxes paid 2016,outliers,1.7,0.4,0
10772,median taxes (with mortgage,missing_value,,3560,1
10774,median taxes (no mortgage),outliers,10810,3937,0
10775,median taxes (no mortgage),missing_value,,3242,1
10779,median taxes (with mortgage,missing_value,,6328,1
10780,pop2016,outliers,101484,3481,0
10780,number of females,outliers,56811,19496,0
10780,Number of Homes,outliers,40593.6,1392.4,0
10782,pop2016,outliers,101397,48896,0
10782,number of males,outliers,50855,12847,0
10782,Number of Homes,outliers,40558.8,11478.8,0
10783,pop2016,outliers,103247,47181,0
10783,pop2010,outliers,101572,26881,0
10783,pop2000,outliers,106154,16688,0
10783,number of females,outliers,56899,5440,0
10783,Number of Homes,outliers,41298.8,4704.4,0
10787,pop_density (people per mile),outliers,98372,18218,0
10788,median taxes (with mortgage,missing_value,,4255,1
10797,pop2016,outliers,104523,32279,0
10797,pop2010,outliers,97060,29987,0
10797,number of males,outliers,50349,27993,0
10797,number of females,outliers,54172,16777,0
10797,Number of Homes,outliers,41809.2,12911.6,0
10797,Average Rating (by zipcode),outliers,4.6,5,0
10800,Bedrooms,missing_value,,1,1
10801,NumReviews,outliers,362,10,0
10802,pop2016,outliers,103247,47181,0
10802,pop2010,outliers,101572,26881,0
10802,pop2000,outliers,106154,16688,0
10802,number of females,outliers,56899,5440,0
10802,Number of Homes,outliers,41298.8,9343.6,0
10803,median taxes (no mortgage),outliers,10810,3937,0
10809,Average Rating (by zipcode),outliers,4.597560976,4.636363636,0
10817,prop taxes paid 2016,outliers,1.4,0.6,0
10818,pop_density (people per mile),outliers,127822,411,0
10818,number of females,outliers,53612,4848,0
10819,pop2016,outliers,103247,51167,0
10819,pop2010,outliers,101572,26881,0
10819,pop2000,outliers,106154,16688,0
10819,number of females,outliers,56899,5440,0
10819,Number of Homes,outliers,41298.8,20466.8,0
10821,Average Rating (by zipcode),outliers,4.595238095,4.710526316,0
10822,Bedrooms,missing_value,,1,1
10824,Bedrooms,missing_value,,1,1
10826,median taxes (with mortgage,missing_value,,3284,1
10827,pop2016,outliers,101397,21910,0
10827,number of males,outliers,50855,21554,0
10827,Number of Homes,outliers,40558.8,19558.4,0
10828,pop_density (people per mile),outliers,110391,38959,0
10829,median taxes (no mortgage),outliers,10717,3582,0
10830,Average Rating (by zipcode),outliers,4.4375,4.75,0
10831,Price,outliers,550,287,0
10832,pop_density (people per mile),outliers,121195,9468,0
10833,pop2016,outliers,114602,21910,0
10833,pop2010,outliers,109931,22922,0
10833,pop2000,outliers,98841,44189,0
10833,number of males,outliers,61376,19587,0
10833,number of females,outliers,53229,11586,0
10833,Number of Homes,outliers,45840.8,17510.8,0
10834,median taxes (no mortgage),missing_value,,3242,1
10835,pop_density (people per mile),outliers,127822,9468,0
10835,number of females,outliers,53612,51838,0
10836,pop2016,outliers,114602,36831,0
10836,pop2010,outliers,109931,31799,0
10836,pop2000,outliers,98841,29456,0
10836,number of males,outliers,61376,18928,0
10836,number of females,outliers,53229,18948,0
10836,Number of Homes,outliers,45840.8,15346,0
10846,pop2016,outliers,103247,11761,0
10846,pop2010,outliers,101572,26881,0
10846,pop2000,outliers,106154,16688,0
10846,number of females,outliers,56899,5440,0
10846,Number of Homes,outliers,41298.8,4704.4,0
10848,pop_density (people per mile),outliers,97627,4552,0
10849,prop taxes paid 2016,outliers,1.7,0.4,0
10850,Bedrooms,missing_value,,1,1
10852,median taxes (with mortgage,missing_value,,9677,1
10852,median monthly owner costs (no mortgage),missing_value,,1062,1
10854,Average Rating (by zipcode),outliers,4.595238095,4.710526316,0
10855,Average Rating (by zipcode),outliers,4.4375,4.75,0
10858,Average Rating (by zipcode),outliers,4.595238095,4.710526316,0
10859,pop2016,outliers,101484,92186,0
10859,number of females,outliers,56811,14422,0
10859,Number of Homes,outliers,40593.6,11446,0
10861,Bedrooms,missing_value,,1,1
10863,pop_density (people per mile),outliers,97627,4552,0
10864,Bedrooms,missing_value,,1,1
10866,pop_density (people per mile),outliers,94729,4552,0
10868,median taxes (no mortgage),missing_value,,4580,1
10871,pop_density (people per mile),outliers,96147,3635,0
10872,Bedrooms,missing_value,,1,1
10873,pop_density (people per mile),outliers,94729,4552,0
10874,Average Rating (by zipcode),outliers,4.568965517,4.865079365,0
10875,pop_density (people per mile),outliers,110391,38959,0
10876,Average Rating (by zipcode),outliers,4.568965517,4.865079365,0
10878,Bedrooms,missing_value,,1,1
10879,Bedrooms,outliers,4,2,0
10879,pop2016,outliers,101484,32886,0
10879,number of females,outliers,56811,16316,0
10879,Number of Homes,outliers,40593.6,1392.4,0
10880,median taxes (with mortgage,missing_value,,3941,1
10881,pop_density (people per mile),outliers,110391,9438,0
10884,pop_density (people per mile),outliers,155635,44118,0
10884,median taxes (no mortgage),outliers,10810,4956,0
10884,median asking price for vacant for-sale home/condo,outliers,6122659,872882,0
10886,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10887,Average Rating (by zipcode),outliers,4.576086957,4.870786517,0
10888,pop_density (people per mile),outliers,121195,9468,0
10889,Bedrooms,missing_value,,2,1
10891,pop_density (people per mile),outliers,94729,4552,0
10894,Bedrooms,missing_value,,1,1
10898,pop_density (people per mile),outliers,99889,24097,0
10898,median taxes (no mortgage),outliers,10206,3496,0
10899,Bedrooms,missing_value,,1,1
10901,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10902,pop_density (people per mile),outliers,98372,15538,0
10904,Bedrooms,missing_value,,1,1
10905,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10906,median taxes (with mortgage,missing_value,,10587,1
10906,median taxes (no mortgage),missing_value,,5118,1
10906,median house value,missing_value,,653070,1
10906,median monthly owner costs (with mortgage),missing_value,,3987,1
10906,median monthly owner costs (no mortgage),missing_value,,805,1
10907,pop2016,outliers,103247,51167,0
10907,pop2010,outliers,101572,26881,0
10907,pop2000,outliers,106154,16688,0
10907,number of females,outliers,56899,27956,0
10907,Number of Homes,outliers,41298.8,20466.8,0
10908,Price,outliers,449,194,0
10908,median taxes (no mortgage),outliers,10810,4966,0
10908,median house value,outliers,2219817,524653,0
10908,median asking price for vacant for-sale home/condo,outliers,5359362,583000,0
10909,prop taxes paid 2016,outliers,1.3,0.9,0
10911,median taxes (no mortgage),outliers,10810,3937,0
10912,Bedrooms,missing_value,,1,1
10912,median taxes (with mortgage,missing_value,,8593,1
10912,median taxes (no mortgage),missing_value,,6180,1
10912,median house value,missing_value,,653070,1
10912,median monthly owner costs (with mortgage),missing_value,,3987,1
10912,median monthly owner costs (no mortgage),missing_value,,805,1
10913,pop2016,outliers,101397,4072,0
10913,number of males,outliers,50855,4409,0
10913,Number of Homes,outliers,40558.8,3702.8,0
10914,pop_density (people per mile),outliers,90078,31529,0
10917,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10920,Bedrooms,missing_value,,1,1
10921,pop2016,outliers,101397,63909,0
10921,number of males,outliers,50855,41117,0
10921,Number of Homes,outliers,40558.8,5300,0
10922,median taxes (with mortgage,missing_value,,4023,1
10929,Bedrooms,missing_value,,1,1
10929,median taxes (with mortgage,missing_value,,8593,1
10932,median asking price for vacant for-sale home/condo,outliers,3958139,203035,0
10933,Bedrooms,missing_value,,1,1
10936,pop_density (people per mile),outliers,97627,2299,0
10937,pop_density (people per mile),outliers,97627,4552,0
10939,Bedrooms,missing_value,,2,1
10940,median gross rent,outliers,2945,954,0
10941,Bedrooms,missing_value,,1,1
10942,pop2016,outliers,103247,11761,0
10942,pop2010,outliers,101572,26881,0
10942,pop2000,outliers,106154,16688,0
10942,number of females,outliers,56899,5440,0
10942,Number of Homes,outliers,41298.8,9343.6,0
10945,median taxes (with mortgage,missing_value,,4540,1
10946,Average Rating (by zipcode),outliers,4.6,4.806306306,0
10949,pop_density (people per mile),outliers,121195,9468,0
10952,median taxes (with mortgage,missing_value,,3284,1
10953,Average Rating (by zipcode),outliers,4.576086957,4.870786517,0
10956,median taxes (no mortgage),outliers,10810,4579,0
10958,Bedrooms,missing_value,,1,1
10960,Bedrooms,missing_value,,1,1
10962,Bedrooms,missing_value,,1,1
10963,Average Rating (by zipcode),outliers,4.576086957,4.870786517,0
10965,pop2016,outliers,101397,34918,0
10965,number of males,outliers,50855,21554,0
10965,Number of Homes,outliers,40558.8,13967.2,0
10966,prop taxes paid 2016,outliers,1.4,0.4,0
10966,median taxes (no mortgage),outliers,9880,1760,0
10966,median gross rent,outliers,3035,1489,0
10968,Bedrooms,outliers,4,3,0
10968,Price,outliers,750,120,0
10969,pop_density (people per mile),outliers,98372,8406,0
10972,Average Rating (by zipcode),outliers,4.595238095,4.710526316,0
10973,Bedrooms,missing_value,,1,1
10974,pop_density (people per mile),outliers,90078,42299,0
10975,Bedrooms,missing_value,,1,1
10977,Bedrooms,missing_value,,1,1
10978,pop_density (people per mile),outliers,97627,3594,0
10982,pop_density (people per mile),outliers,121195,9468,0
10988,median asking price for vacant for-sale home/condo,outliers,4684674,1153123,0
10990,Bathrooms,outliers,4,1,0
10990,Bedrooms,outliers,4,3,0
10990,NumGuests,outliers,11,8,0
10990,Average Number of Bathrooms (by zipcode),outliers,2,1.372093023,0
10990,Average Number of Bedrooms (by zipcode),outliers,2.4,1,0
10990,Average Number of Beds (by zipcode),outliers,3.2,1.729032258,0
10990,Average Number of Guests (by zipcode),outliers,3.2,1.729032258,0
10991,pop_density (people per mile),outliers,127822,5289,0
10991,number of females,outliers,53612,20194,0
10992,pop_density (people per mile),outliers,90078,42299,0
10993,pop_density (people per mile),outliers,124712,37015,0
10993,Average NumReviews (by zipcode),outliers,103.1052632,63.41176471,0
10994,pop_density (people per mile),outliers,127822,9468,0
10994,number of females,outliers,53612,19607,0
11000,Bedrooms,missing_value,,1,1
11006,Bedrooms,missing_value,,1,1
11007,Bedrooms,missing_value,,1,1
11011,pop2016,outliers,101397,60922,0
11011,number of males,outliers,50855,29849,0
11011,Number of Homes,outliers,40558.8,6912,0
11013,Average Rating (by zipcode),outliers,4.6,4.651162791,0
11014,pop2016,outliers,101397,4072,0
11014,number of males,outliers,50855,4409,0
11014,Number of Homes,outliers,40558.8,3702.8,0
11015,Average Rating (by zipcode),outliers,4.6,4.806306306,0
11017,median taxes (no mortgage),outliers,10717,3582,0
11019,Bedrooms,outliers,4,3,0
11022,median taxes (with mortgage,missing_value,,9677,1
11022,median monthly owner costs (no mortgage),missing_value,,1062,1
11023,pop_density (people per mile),outliers,96147,26616,0
11024,median taxes (with mortgage,missing_value,,9677,1
11024,median monthly owner costs (no mortgage),missing_value,,771,1
11030,pop2016,outliers,101397,4072,0
11030,number of males,outliers,50855,27203,0
11030,Number of Homes,outliers,40558.8,1628.8,0
11031,Bedrooms,missing_value,,1,1
11032,median taxes (no mortgage),outliers,10810,3937,0
11033,pop_density (people per mile),outliers,90078,42299,0
11035,median taxes (no mortgage),outliers,10810,825,0
11035,median house value,outliers,2219817,582369,0
11035,median asking price for vacant for-sale home/condo,outliers,5359362,836221,0
11037,median taxes (no mortgage),outliers,10810,3937,0
11038,pop_density (people per mile),outliers,97627,61156,0
11039,Bedrooms,missing_value,,1,1
11040,pop_density (people per mile),outliers,97627,53200,0
11042,pop2016,outliers,103247,11761,0
11042,pop2010,outliers,101572,26881,0
11042,pop2000,outliers,106154,16688,0
11042,number of females,outliers,56899,5440,0
11042,Number of Homes,outliers,41298.8,4704.4,0
11045,prop taxes paid 2016,outliers,1.7,0.4,0
11047,pop2000,outliers,102078,53673,0
11047,pop_density (people per mile),outliers,118598,24097,0
11047,median taxes (no mortgage),outliers,10810,4315,0
11047,median asking price for vacant for-sale home/condo,outliers,6636065,317067,0
