row,date,moteid,hour,minute,epoch,temperature,humidity,light,voltage
8222,2003/2/4,2,7,20,9405,21.2428,36.6807,121.44,2.65143
8223,2003/2/4,2,7,21,9406,21.3016,36.6118,121.44,2.65143
8224,2003/2/4,2,7,22,9410,21.3408,36.4396,136.16,2.65143
8225,2003/2/4,2,7,24,9413,21.3996,36.6118,143.52,2.65143
8226,2003/2/4,2,7,25,9415,21.4486,36.8527,150.88,2.65143
8227,2003/2/4,2,7,27,9419,21.5662,36.7151,158.24,2.65143
8228,2003/2/4,2,7,28,9421,21.6152,36.6807,158.24,2.65143
8229,2003/2/4,2,7,29,9424,21.576,36.4741,158.24,2.65143
8230,2003/2/4,2,7,32,9430,21.7818,36.1983,158.24,2.65143
8231,2003/2/4,2,7,33,9431,21.8112,36.1293,158.24,2.66332
8232,2003/2/4,2,7,34,9433,21.8112,36.0603,165.6,2.65143
8233,2003/2/4,2,7,35,9435,21.8896,35.9221,165.6,2.65143
8234,2003/2/4,2,7,38,9440,21.9974,35.7494,180.32,2.65143
8235,2003/2/4,2,7,39,9444,22.0268,36.0603,180.32,2.65143
8236,2003/2/4,2,7,41,9447,22.066,36.1638,187.68,2.65143
8237,2003/2/4,2,7,43,9451,22.1444,35.9912,187.68,2.66332
8238,2003/2/4,2,7,46,9456,22.2032,35.7839,195.04,2.65143
8239,2003/2/4,2,7,47,9458,22.1836,35.7148,217.12,2.65143
8240,2003/2/4,2,7,50,9465,22.2816,35.3687,235.52,2.66332
8241,2003/2/4,2,7,51,9466,22.2816,35.438,235.52,2.65143
8242,2003/2/4,2,7,52,9469,22.3404,35.2648,235.52,2.65143
8243,2003/2/4,2,7,53,9470,22.3502,35.2302,235.52,2.65143
8244,2003/2/4,2,7,54,9473,22.3992,35.3687,235.52,2.66332
8245,2003/2/4,2,7,55,9474,22.3796,35.5764,235.52,2.65143
8246,2003/2/4,2,7,56,9476,22.4874,35.611,235.52,2.66332
8247,2003/2/4,2,7,57,9480,22.507,35.7148,235.52,2.67532
8248,2003/2/4,2,7,58,9481,22.5168,35.7148,235.52,2.66332
8249,2003/2/4,2,7,59,9482,22.5168,35.7148,235.52,2.66332
8250,2003/2/4,2,8,2,9488,22.556,35.438,250.24,2.66332
8251,2003/2/4,2,8,3,9491,22.556,35.2995,250.24,2.66332
8252,2003/2/4,2,8,4,9492,22.556,35.2995,250.24,2.66332
8253,2003/2/4,2,8,5,9495,22.6932,35.0568,250.24,2.66332
8254,2003/2/4,2,8,7,9499,22.7912,34.8139,250.24,2.66332
8255,2003/2/4,2,8,9,9503,22.8108,34.8139,264.96,2.66332
8256,2003/2/4,2,8,11,9508,22.9578,34.8139,264.96,2.67532
8257,2003/2/4,2,8,12,9509,23.0068,34.8139,264.96,2.67532
8258,2003/2/4,2,8,13,9512,23.046,34.9875,264.96,2.67532
8259,2003/2/4,2,8,14,9514,23.046,35.0222,264.96,2.66332
8260,2003/2/4,2,8,16,9517,23.1538,34.7445,279.68,2.67532
8261,2003/2/4,2,8,17,9518,23.1342,34.675,279.68,2.67532
8262,2003/2/4,2,8,18,9522,23.1832,34.536,279.68,2.67532
8263,2003/2/4,2,8,19,9523,23.193,34.3969,279.68,2.67532
8264,2003/2/4,2,8,22,9529,23.3106,34.188,279.68,2.67532
8265,2003/2/4,2,8,23,9531,23.34,33.979,294.4,2.67532
8266,2003/2/4,2,8,24,9533,23.3694,33.979,294.4,2.67532
8267,2003/2/4,2,8,26,9537,23.4184,33.8047,294.4,2.67532
8268,2003/2/4,2,8,28,9540,23.4478,33.8396,294.4,2.67532
8269,2003/2/4,2,8,29,9543,23.5262,34.0487,294.4,2.67532
8270,2003/2/4,2,8,30,9545,23.5752,34.188,294.4,2.67532
8271,2003/2/4,2,8,31,9546,23.5948,34.2577,294.4,2.67532
8272,2003/2/4,2,8,32,9549,23.6438,34.188,294.4,2.67532
8273,2003/2/4,2,8,34,9552,23.7026,33.979,294.4,2.67532
8274,2003/2/4,2,8,35,9555,23.8202,33.6651,309.12,2.67532
8275,2003/2/4,2,8,36,9557,23.8496,33.5604,309.12,2.67532
8276,2003/2/4,2,8,37,9558,23.879,33.4905,309.12,2.67532
8277,2003/2/4,2,8,38,9560,23.9672,33.3507,309.12,2.67532
8278,2003/2/4,2,8,39,9562,23.9476,33.2808,309.12,2.67532
8279,2003/2/4,2,8,41,9566,23.9084,33.3507,309.12,2.67532
8280,2003/2/4,2,8,42,9570,23.8104,33.6302,309.12,2.67532
8281,2003/2/4,2,8,43,9571,23.8104,33.5953,309.12,2.66332
8282,2003/2/4,2,8,44,9573,23.7712,33.7,309.12,2.67532
8283,2003/2/4,2,8,45,9574,23.8104,33.6651,309.12,2.67532
8284,2003/2/4,2,8,46,9577,23.7418,33.7,309.12,2.67532
8285,2003/2/4,2,8,47,9579,23.7124,33.9093,309.12,2.67532
8286,2003/2/4,2,8,49,9583,23.7908,33.8396,323.84,2.67532
8287,2003/2/4,2,8,50,9584,23.732,33.9093,323.84,2.67532
8288,2003/2/4,2,8,52,9588,23.7516,34.1184,323.84,2.67532
8289,2003/2/4,2,8,53,9591,23.879,34.0487,323.84,2.67532
8290,2003/2/4,2,8,55,9595,24.026,33.8744,323.84,2.67532
8291,2003/2/4,2,8,56,9597,24.0456,33.7698,323.84,2.68742
8292,2003/2/4,2,8,57,9600,24.0848,33.7698,323.84,2.67532
8293,2003/2/4,2,8,58,9601,24.124,33.7,323.84,2.67532
8294,2003/2/4,2,8,59,9603,24.1044,33.7,323.84,2.67532
8295,2003/2/4,2,9,9,9624,24.0162,33.8047,338.56,2.67532
8296,2003/2/4,2,9,11,9627,24.0456,33.6302,338.56,2.68742
8297,2003/2/4,2,9,12,9629,24.0358,33.7,338.56,2.67532
8298,2003/2/4,2,9,14,9633,24.0946,33.8047,338.56,2.68742
8299,2003/2/4,2,9,15,9634,24.0456,33.9093,338.56,2.67532
8300,2003/2/4,2,9,17,9638,24.0456,33.979,338.56,2.67532
8301,2003/2/4,2,9,18,9640,24.0946,33.9093,338.56,2.68742
8302,2003/2/4,2,9,21,9646,24.1632,33.5604,353.28,2.68742
8303,2003/2/4,2,9,23,9650,24.1632,33.6302,353.28,2.67532
8304,2003/2/4,2,9,26,9654,24.1828,33.5254,353.28,2.68742
8305,2003/2/4,2,9,29,9660,24.1632,33.4206,353.28,2.68742
8306,2003/2/4,2,9,30,9663,24.124,33.5254,353.28,2.67532
8307,2003/2/4,2,9,31,9667,24.2024,33.3507,353.28,2.67532
8308,2003/2/4,2,9,34,9673,24.2318,33.2108,353.28,2.68742
8309,2003/2/4,2,9,36,9678,24.418000000000006,33.0709,368.0,2.68742
8310,2003/2/4,2,9,37,9680,24.4964,33.0359,368.0,2.68742
8311,2003/2/4,2,9,39,9682,24.4964,33.0709,368.0,2.68742
8312,2003/2/4,2,9,41,9686,24.4572,33.1759,368.0,2.68742
8313,2003/2/4,2,9,42,9690,24.5748,32.9308,368.0,2.68742
8314,2003/2/4,2,9,48,9701,24.7512,32.4751,368.0,2.68742
8315,2003/2/4,2,9,49,9703,24.6532,32.6154,368.0,2.68742
8316,2003/2/4,2,9,50,9705,24.6532,32.6154,368.0,2.68742
8317,2003/2/4,2,9,52,9708,24.6532,32.6855,368.0,2.68742
8318,2003/2/4,2,9,55,9714,24.761,32.5102,382.72,2.68742
8319,2003/2/4,2,9,56,9717,24.7708,32.4751,382.72,2.68742
8320,2003/2/4,2,9,57,9719,24.7904,32.5452,382.72,2.68742
8321,2003/2/4,2,9,58,9720,24.81,32.4751,382.72,2.68742
8322,2003/2/4,2,9,59,9721,24.7904,32.5102,382.72,2.68742
8323,2003/2/4,2,10,0,9724,24.81,32.6505,382.72,2.68742
8324,2003/2/4,2,10,1,9726,24.7708,32.7206,382.72,2.68742
8325,2003/2/4,2,10,3,9729,24.7904,32.6154,382.72,2.68742
8326,2003/2/4,2,10,4,9731,24.7904,32.6505,382.72,2.68742
8327,2003/2/4,2,10,7,9739,24.6924,32.6505,382.72,2.68742
8328,2003/2/4,2,10,10,9745,24.761,32.5102,382.72,2.68742
8329,2003/2/4,2,10,11,9747,24.712,32.4751,382.72,2.68742
8330,2003/2/4,2,10,14,9753,24.614,32.6505,382.72,2.68742
8331,2003/2/4,2,10,15,9754,24.5846,32.7206,382.72,2.68742
8332,2003/2/4,2,10,17,9759,24.5356,32.7907,382.72,2.68742
8333,2003/2/4,2,10,18,9761,24.5846,32.6855,382.72,2.67532
8334,2003/2/4,2,10,19,9764,24.4768,32.7907,382.72,2.68742
8335,2003/2/4,2,10,20,9765,24.4866,32.7907,382.72,2.68742
8336,2003/2/4,2,10,21,9767,24.3984,32.8958,397.44,2.68742
8337,2003/2/4,2,10,22,9768,24.3592,33.0009,397.44,2.68742
8338,2003/2/4,2,10,24,9772,24.4866,32.8608,397.44,2.68742
8339,2003/2/4,2,10,27,9779,24.3494,33.2108,397.44,2.68742
8340,2003/2/4,2,10,28,9781,24.3004,33.2808,397.44,2.68742
8341,2003/2/4,2,10,30,9784,24.2612,33.2108,397.44,2.68742
8342,2003/2/4,2,10,31,9787,24.222,33.2108,397.44,2.67532
8343,2003/2/4,2,10,33,9791,24.124,33.2808,397.44,2.67532
8344,2003/2/4,2,10,34,9792,24.124,33.2458,397.44,2.68742
8345,2003/2/4,2,10,36,9796,24.0358,33.2458,397.44,2.67532
8346,2003/2/4,2,10,37,9798,23.8986,33.5953,397.44,2.67532
8347,2003/2/4,2,10,38,9800,23.7516,33.7,397.44,2.67532
8348,2003/2/4,2,10,39,9802,23.6928,33.8396,397.44,2.67532
8349,2003/2/4,2,10,41,9806,23.6046,33.8396,397.44,2.67532
8350,2003/2/4,2,10,44,9812,23.4772,33.979,397.44,2.67532
8351,2003/2/4,2,10,45,9815,23.3596,34.2925,397.44,2.67532
8352,2003/2/4,2,10,46,9816,23.34,34.4664,397.44,2.67532
8353,2003/2/4,2,10,47,9819,23.2812,34.6055,397.44,2.66332
8354,2003/2/4,2,10,49,9824,23.2126,34.7792,397.44,2.67532
8355,2003/2/4,2,10,51,9826,23.1832,34.8139,397.44,2.66332
8356,2003/2/4,2,10,53,9832,23.1832,34.6055,397.44,2.67532
8357,2003/2/4,2,10,54,9833,23.1832,34.536,397.44,2.67532
8358,2003/2/4,2,10,55,9834,23.1244,34.6403,397.44,2.67532
8359,2003/2/4,2,10,56,9837,23.1832,34.536,397.44,2.67532
8360,2003/2/4,2,10,57,9839,23.1538,34.536,412.16,2.66332
8361,2003/2/4,2,10,58,9841,23.095,34.5708,412.16,2.66332
8362,2003/2/4,2,11,0,9846,23.0656,34.536,412.16,2.67532
8363,2003/2/4,2,11,1,9847,23.046,34.536,412.16,2.67532
8364,2003/2/4,2,11,2,9849,23.046,34.536,412.16,2.67532
8365,2003/2/4,2,11,3,9850,23.0264,34.536,397.44,2.67532
8366,2003/2/4,2,11,5,9855,22.9578,34.536,412.16,2.67532
8367,2003/2/4,2,11,6,9857,22.997,34.536,412.16,2.67532
8368,2003/2/4,2,11,7,9859,23.0362,34.4317,412.16,2.67532
8369,2003/2/4,2,11,8,9861,23.0264,34.3969,412.16,2.67532
8370,2003/2/4,2,11,9,9863,22.9872,34.536,412.16,2.67532
8371,2003/2/4,2,11,10,9864,22.9676,34.536,397.44,2.67532
8372,2003/2/4,2,11,14,9873,22.9284,34.7445,412.16,2.67532
8373,2003/2/4,2,11,15,9875,22.9872,34.6055,412.16,2.67532
8374,2003/2/4,2,11,17,9878,22.9676,34.536,412.16,2.66332
8375,2003/2/4,2,11,18,9882,22.948,34.4664,412.16,2.67532
8376,2003/2/4,2,11,20,9885,22.9676,34.3969,397.44,2.67532
8377,2003/2/4,2,11,21,9886,22.9382,34.4664,412.16,2.66332
8378,2003/2/4,2,11,23,9890,22.8696,34.3621,412.16,2.67532
8379,2003/2/4,2,11,26,9896,22.9088,34.2577,412.16,2.67532
8380,2003/2/4,2,11,29,9902,22.9382,33.979,412.16,2.67532
8381,2003/2/4,2,11,31,9906,22.9284,33.9093,412.16,2.66332
8382,2003/2/4,2,11,34,9914,22.9382,33.7,412.16,2.67532
8383,2003/2/4,2,11,36,9918,22.9578,33.7349,412.16,2.67532
8384,2003/2/4,2,11,38,9920,22.9676,33.7698,412.16,2.66332
8385,2003/2/4,2,11,39,9922,22.997,33.8396,412.16,2.66332
8386,2003/2/4,2,11,40,9925,23.0558,33.8396,412.16,2.67532
8387,2003/2/4,2,11,41,9926,23.046,33.8047,412.16,2.67532
8388,2003/2/4,2,11,42,9929,23.095,33.7,412.16,2.67532
8389,2003/2/4,2,11,43,9930,23.1146,33.6302,412.16,2.66332
8390,2003/2/4,2,11,47,9938,23.2616,33.1409,412.16,2.67532
8391,2003/2/4,2,11,48,9940,23.2714,33.0009,412.16,2.67532
8392,2003/2/4,2,11,49,9942,23.2126,33.1059,412.16,2.67532
8393,2003/2/4,2,11,50,9944,23.193,33.1409,412.16,2.67532
8394,2003/2/4,2,11,51,9948,23.2028,33.0009,412.16,2.67532
8395,2003/2/4,2,11,52,9949,23.1832,33.0709,412.16,2.66332
8396,2003/2/4,2,11,54,9952,23.2028,33.0009,412.16,2.67532
8397,2003/2/4,2,11,55,9955,23.1636,33.0009,412.16,2.67532
8398,2003/2/4,2,11,56,9956,23.1538,32.9308,412.16,2.67532
8399,2003/2/4,2,11,57,9958,23.1832,32.9308,412.16,2.67532
8400,2003/2/4,2,11,58,9961,23.242,32.8608,412.16,2.67532
8401,2003/2/4,2,11,59,9963,23.242,32.8257,412.16,2.67532
8402,2003/2/4,2,12,0,9964,23.242,32.7206,412.16,2.67532
8403,2003/2/4,2,12,1,9967,23.1832,32.9308,412.16,2.67532
8404,2003/2/4,2,12,2,9968,23.1538,33.0359,412.16,2.67532
8405,2003/2/4,2,12,4,9973,23.1832,33.2108,412.16,2.67532
8406,2003/2/4,2,12,5,9975,23.193,33.1409,412.16,2.67532
8407,2003/2/4,2,12,7,9978,23.3008,32.9308,412.16,2.67532
8408,2003/2/4,2,12,8,9980,23.3498,32.7907,412.16,2.67532
8409,2003/2/4,2,12,9,9983,23.389,32.5803,412.16,2.67532
8410,2003/2/4,2,12,10,9986,23.3792,32.5102,412.16,2.67532
8411,2003/2/4,2,12,11,9985,23.3498,32.5803,412.16,2.67532
8412,2003/2/4,2,12,12,9990,23.3792,32.3698,412.16,2.67532
8413,2003/2/4,2,12,15,9994,23.4184,32.2995,412.16,2.67532
8414,2003/2/4,2,12,16,9996,23.4576,32.0887,412.16,2.67532
8415,2003/2/4,2,12,17,9998,23.4772,32.0887,412.16,2.67532
8416,2003/2/4,2,12,18,10001,23.5262,32.0887,412.16,2.67532
8417,2003/2/4,2,12,19,10002,23.5164,32.0535,412.16,2.67532
8418,2003/2/4,2,12,21,10006,23.4282,32.1238,412.16,2.67532
8419,2003/2/4,2,12,22,10008,23.4282,32.159,412.16,2.67532
8420,2003/2/4,2,12,23,10010,23.3988,32.159,412.16,2.67532
8421,2003/2/4,2,12,24,10012,23.3596,32.159,412.16,2.67532
8422,2003/2/4,2,12,25,10015,23.4184,32.0887,412.16,2.67532
8423,2003/2/4,2,12,27,10019,23.438,32.0535,412.16,2.67532
8424,2003/2/4,2,12,28,10021,23.4184,32.1238,412.16,2.67532
8425,2003/2/4,2,12,29,10022,23.3988,32.1941,412.16,2.67532
8426,2003/2/4,2,12,31,10026,23.438,32.4049,412.16,2.66332
8427,2003/2/4,2,12,32,10029,23.3694,32.44,412.16,2.67532
8428,2003/2/4,2,12,33,10032,23.4184,32.3698,412.16,2.67532
8429,2003/2/4,2,12,34,10033,23.438,32.2995,412.16,2.67532
8430,2003/2/4,2,12,35,10034,23.438,32.2293,412.16,2.67532
8431,2003/2/4,2,12,36,10037,23.4478,32.159,412.16,2.67532
8432,2003/2/4,2,12,37,10040,23.4478,32.159,412.16,2.67532
8433,2003/2/4,2,12,38,10041,23.438,32.159,412.16,2.67532
8434,2003/2/4,2,12,39,10043,23.4576,32.1238,412.16,2.67532
8435,2003/2/4,2,12,40,10045,23.4576,32.0887,412.16,2.67532
8436,2003/2/4,2,12,42,10048,23.4968,32.0183,412.16,2.67532
8437,2003/2/4,2,12,43,10052,23.585,31.8072,412.16,2.67532
8438,2003/2/4,2,12,44,10053,23.5752,31.8072,412.16,2.67532
8439,2003/2/4,2,12,45,10055,23.7124,31.5959,412.16,2.67532
8440,2003/2/4,2,12,48,10061,23.634,31.5959,412.16,2.67532
8441,2003/2/4,2,12,49,10062,23.6242,31.6664,412.16,2.67532
8442,2003/2/4,2,12,50,10066,23.5556,31.6312,412.16,2.67532
8443,2003/2/4,2,12,52,10069,23.4968,31.7368,412.16,2.67532
8444,2003/2/4,2,12,53,10071,23.5164,31.6312,412.16,2.67532
8445,2003/2/4,2,12,54,10072,23.4968,31.772,412.16,2.67532
8446,2003/2/4,2,12,55,10074,23.5066,31.8072,412.16,2.67532
8447,2003/2/4,2,12,57,10078,23.5556,31.9128,412.16,2.67532
8448,2003/2/4,2,13,0,10085,23.5654,31.8424,412.16,2.67532
8449,2003/2/4,2,13,1,10087,23.5654,31.772,412.16,2.67532
8450,2003/2/4,2,13,2,10089,23.536,31.7368,412.16,2.67532
8451,2003/2/4,2,13,3,10090,23.5164,31.7368,412.16,2.67532
8452,2003/2/4,2,13,4,10092,23.5262,31.6664,412.16,2.67532
8453,2003/2/4,2,13,5,10095,23.5164,31.6664,397.44,2.67532
8454,2003/2/4,2,13,7,10098,23.4772,31.6312,397.44,2.66332
8455,2003/2/4,2,13,9,10101,23.4184,31.6664,397.44,2.67532
8456,2003/2/4,2,13,11,10106,23.536,31.4902,397.44,2.67532
8457,2003/2/4,2,13,14,10112,23.5164,31.4549,397.44,2.67532
8458,2003/2/4,2,13,15,10115,23.5752,31.2433,397.44,2.67532
8459,2003/2/4,2,13,16,10117,23.5752,31.2433,397.44,2.67532
8460,2003/2/4,2,13,17,10119,23.5752,31.2433,397.44,2.67532
8461,2003/2/4,2,13,18,10120,23.5556,31.2433,397.44,2.67532
8462,2003/2/4,2,13,19,10124,23.5262,31.3139,397.44,2.67532
8463,2003/2/4,2,13,21,10127,23.5654,31.3844,397.44,2.67532
8464,2003/2/4,2,13,22,10128,23.5654,31.4549,397.44,2.67532
8465,2003/2/4,2,13,23,10130,23.5752,31.4902,397.44,2.67532
8466,2003/2/4,2,13,24,10132,23.634,31.3844,397.44,2.67532
8467,2003/2/4,2,13,25,10134,23.6438,31.3844,397.44,2.67532
8468,2003/2/4,2,13,27,10138,23.6242,31.3139,397.44,2.67532
8469,2003/2/4,2,13,28,10141,23.6928,31.1727,397.44,2.67532
8470,2003/2/4,2,13,29,10143,23.6634,31.1021,382.72,2.67532
8471,2003/2/4,2,13,30,10145,23.6438,31.208,382.72,2.67532
8472,2003/2/4,2,13,33,10151,23.5066,31.3139,382.72,2.67532
8473,2003/2/4,2,13,35,10155,23.4968,31.2786,382.72,2.67532
8474,2003/2/4,2,13,36,10157,23.5164,31.2433,382.72,2.67532
8475,2003/2/4,2,13,38,10160,23.5066,31.1021,382.72,2.67532
8476,2003/2/4,2,13,39,10162,23.4968,31.0314,382.72,2.67532
8477,2003/2/4,2,13,40,10164,23.536,31.0314,382.72,2.67532
8478,2003/2/4,2,13,42,10168,23.5458,30.8194,382.72,2.67532
8479,2003/2/4,2,13,43,10170,23.4772,30.8901,382.72,2.67532
8480,2003/2/4,2,13,44,10172,23.4968,30.8901,382.72,2.67532
8481,2003/2/4,2,13,45,10175,23.4576,30.8547,382.72,2.67532
8482,2003/2/4,2,13,46,10177,23.438,30.8901,382.72,2.67532
8483,2003/2/4,2,13,47,10178,23.438,31.0314,382.72,2.67532
8484,2003/2/4,2,13,48,10180,23.4282,31.1374,382.72,2.68742
8485,2003/2/4,2,13,49,10184,23.4968,31.7368,368.0,2.67532
8486,2003/2/4,2,13,50,10185,23.5458,31.2433,368.0,2.67532
8487,2003/2/4,2,13,51,10187,23.5164,32.0183,368.0,2.67532
8488,2003/2/4,2,13,52,10189,23.4968,31.4549,368.0,2.67532
8489,2003/2/4,2,13,54,10191,23.5066,31.8776,368.0,2.67532
8490,2003/2/4,2,13,55,10193,23.536,32.6154,368.0,2.67532
8491,2003/2/4,2,13,56,10194,23.5556,31.1021,368.0,2.67532
8492,2003/2/4,2,14,2,10209,23.732,30.5717,368.0,2.67532
8493,2003/2/4,2,14,4,10214,23.7908,30.5363,353.28,2.67532
8494,2003/2/4,2,14,5,10213,23.7614,30.5717,353.28,2.67532
8495,2003/2/4,2,14,6,10217,23.83,30.5717,353.28,2.67532
8496,2003/2/4,2,14,10,10225,23.781,30.2529,353.28,2.67532
8497,2003/2/4,2,14,14,10233,23.634,30.8547,353.28,2.67532
8498,2003/2/4,2,14,18,10241,23.6144,30.8901,338.56,2.67532
8499,2003/2/4,2,14,19,10243,23.6144,30.8901,338.56,2.67532
8500,2003/2/4,2,14,20,10245,23.5948,30.8194,338.56,2.67532
8501,2003/2/4,2,14,22,10248,23.5752,30.7486,338.56,2.67532
8502,2003/2/4,2,14,23,10251,23.5948,30.6779,338.56,2.67532
8503,2003/2/4,2,14,25,10255,23.6046,30.6425,338.56,2.67532
8504,2003/2/4,2,14,26,10257,23.5556,30.5363,338.56,2.67532
8505,2003/2/4,2,14,27,10258,23.5164,30.6071,338.56,2.67532
8506,2003/2/4,2,14,29,10261,23.5164,30.6071,338.56,2.67532
8507,2003/2/4,2,14,30,10264,23.487,30.6071,338.56,2.67532
8508,2003/2/4,2,14,31,10266,23.4968,30.6071,338.56,2.67532
8509,2003/2/4,2,14,37,10279,23.585,30.5363,323.84,2.67532
8510,2003/2/4,2,14,39,10283,23.5066,30.7486,323.84,2.67532
8511,2003/2/4,2,14,40,10284,23.5066,30.7486,323.84,2.67532
8512,2003/2/4,2,14,41,10285,23.5164,30.784,323.84,2.67532
8513,2003/2/4,2,14,43,10290,23.5066,30.7486,323.84,2.67532
8514,2003/2/4,2,14,44,10294,23.4968,30.6425,323.84,2.67532
8515,2003/2/4,2,14,46,10296,23.4282,30.7133,323.84,2.66332
8516,2003/2/4,2,14,52,10309,23.3988,30.6425,309.12,2.67532
8517,2003/2/4,2,14,53,10310,23.3988,30.5717,309.12,2.67532
8518,2003/2/4,2,14,55,10316,23.291,30.6779,323.84,2.67532
8519,2003/2/4,2,15,0,10324,23.3204,30.6425,309.12,2.67532
8520,2003/2/4,2,15,3,10332,23.242,31.1021,294.4,2.66332
8521,2003/2/4,2,15,5,10335,23.2518,31.1727,309.12,2.67532
8522,2003/2/4,2,15,6,10337,23.242,31.1374,294.4,2.67532
8523,2003/2/4,2,15,7,10339,23.2518,31.1727,294.4,2.67532
8524,2003/2/4,2,15,9,10343,23.3204,31.1021,294.4,2.67532
8525,2003/2/4,2,15,10,10345,23.34,31.0667,294.4,2.67532
8526,2003/2/4,2,15,12,10349,23.3792,31.0314,294.4,2.67532
8527,2003/2/4,2,15,13,10350,23.4086,30.9608,294.4,2.67532
8528,2003/2/4,2,15,14,10352,23.4478,30.8901,294.4,2.67532
8529,2003/2/4,2,15,15,10354,23.4576,30.8194,294.4,2.67532
8530,2003/2/4,2,15,16,10356,23.4674,30.8194,294.4,2.67532
8531,2003/2/4,2,15,19,10363,23.389,30.8901,294.4,2.67532
8532,2003/2/4,2,15,21,10366,23.4184,30.8194,294.4,2.67532
8533,2003/2/4,2,15,24,10371,23.3596,30.9608,294.4,2.67532
8534,2003/2/4,2,15,25,10373,23.3596,30.9608,279.68,2.67532
8535,2003/2/4,2,15,28,10381,23.3694,30.8901,264.96,2.67532
8536,2003/2/4,2,15,29,10382,23.3792,30.8547,264.96,2.67532
8537,2003/2/4,2,15,30,10384,23.3498,30.8901,264.96,2.67532
8538,2003/2/4,2,15,31,10387,23.3694,30.8901,264.96,2.66332
8539,2003/2/4,2,15,32,10389,23.3694,30.9608,264.96,2.67532
8540,2003/2/4,2,15,35,10395,23.2714,31.3139,264.96,2.67532
8541,2003/2/4,2,15,39,10401,23.2518,31.4197,264.96,2.67532
8542,2003/2/4,2,15,42,10410,23.1538,31.3844,250.24,2.67532
8543,2003/2/4,2,15,45,10415,23.1048,31.3844,250.24,2.67532
8544,2003/2/4,2,15,47,10418,23.046,31.4902,235.52,2.67532
8545,2003/2/4,2,15,48,10420,23.1048,31.4197,250.24,2.67532
8546,2003/2/4,2,15,49,10424,23.2028,31.2433,250.24,2.67532
8547,2003/2/4,2,15,51,10427,23.2224,31.1021,235.52,2.67532
8548,2003/2/4,2,15,53,10430,23.193,31.1021,235.52,2.67532
8549,2003/2/4,2,15,54,10432,23.1832,31.2433,235.52,2.67532
8550,2003/2/4,2,15,56,10436,23.1636,31.1727,235.52,2.66332
8551,2003/2/4,2,15,59,10442,23.1538,31.3491,235.52,2.66332
8552,2003/2/4,2,16,0,10445,23.1832,31.4549,235.52,2.67532
8553,2003/2/4,2,16,1,10446,23.144,31.5254,235.52,2.67532
8554,2003/2/4,2,16,2,10449,23.1244,31.5254,235.52,2.67532
8555,2003/2/4,2,16,3,10450,23.1146,31.4902,235.52,2.67532
8556,2003/2/4,2,16,4,10454,23.095,31.4902,224.48,2.67532
8557,2003/2/4,2,16,6,10456,23.0656,31.5607,224.48,2.67532
8558,2003/2/4,2,16,8,10460,23.0068,31.5607,224.48,2.66332
8559,2003/2/4,2,16,16,10470,22.899,31.5959,217.12,2.67532
8560,2003/2/4,2,16,17,10476,22.8108,31.6664,209.76,2.66332
8561,2003/2/4,2,16,18,10478,22.801,31.6664,209.76,2.66332
8562,2003/2/4,2,16,25,10483,22.752,31.7368,209.76,2.66332
8563,2003/2/4,2,16,26,10492,22.8304,31.5254,202.4,2.66332
8564,2003/2/4,2,16,28,10487,22.7912,31.5959,202.4,2.66332
8565,2003/2/4,2,16,34,10513,22.752,31.6312,187.68,2.66332
8566,2003/2/4,2,16,37,10510,22.8108,31.5254,195.04,2.67532
8567,2003/2/4,2,16,38,10512,22.7716,31.5254,187.68,2.66332
8568,2003/2/4,2,16,41,10527,22.3894,31.8776,180.32,2.66332
8569,2003/2/4,2,16,49,10518,22.6344,31.772,187.68,2.66332
8570,2003/2/4,2,16,50,10535,22.2228,31.8776,172.96,2.65143
8571,2003/2/4,2,16,51,10548,22.0562,32.0535,165.6,2.65143
8572,2003/2/4,2,16,54,10524,22.4286,31.9832,180.32,2.66332
8573,2003/2/4,2,16,57,10544,22.066,32.0183,165.6,2.66332
8574,2003/2/4,2,16,59,10563,21.8896,32.0887,158.24,2.65143
8575,2003/2/4,2,17,5,10575,21.8112,32.44,143.52,2.65143
8576,2003/2/4,2,17,16,10597,21.6544,32.4049,128.8,2.65143
8577,2003/2/4,2,17,17,10599,21.6544,32.44,128.8,2.65143
8578,2003/2/4,2,17,23,10585,21.7328,32.3698,136.16,2.65143
8579,2003/2/4,2,17,29,10595,21.6544,32.5452,128.8,2.65143
8580,2003/2/4,2,17,32,10602,21.674,32.3698,121.44,2.65143
8581,2003/2/4,2,17,36,10609,21.6054,32.4751,114.08,2.65143
8582,2003/2/4,2,17,40,10615,21.5368,32.6505,114.08,2.65143
8583,2003/2/4,2,17,43,10622,21.5368,32.6505,104.88,2.65143
8584,2003/2/4,2,17,56,10648,21.38,32.44,86.48,2.65143
8585,2003/2/4,2,18,1,10688,21.1742,32.6855,48.76,2.65143
8586,2003/2/4,2,18,2,10661,21.3016,32.7206,75.44,2.65143
8587,2003/2/4,2,18,4,10666,21.282,32.7206,68.08,2.65143
8588,2003/2/4,2,18,5,10652,21.3408,32.5102,82.8,2.65143
8589,2003/2/4,2,18,6,10654,21.3212,32.5803,82.8,2.65143
8590,2003/2/4,2,18,7,10656,21.3212,32.5803,79.12,2.65143
8591,2003/2/4,2,18,13,10712,21.5662,32.1238,43.24,2.65143
